id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15,condtion
8956200070,2014-09-05,447500.0,4,2.5,2425,9017,2.0,0.0,0.0,4.0,2425,0.0,2013,98001,2725,7019,2.0
5540800130,2015-03-18,447500.0,2,1.0,1180,5100,1.5,0.0,0.0,2.0,1180,0.0,1926,98103,980,5100,2.0
2426049168,2014-10-17,447450.0,3,2.25,1570,7200,2.0,0.0,0.0,3.0,1570,0.0,1991,98034,1620,7318,2.0
1085623710,2014-07-14,447055.0,4,2.5,2448,4949,2.0,0.0,0.0,4.0,2448,0.0,2014,98030,2815,5446,2.0
5049800005,2014-06-27,447000.0,2,1.0,1320,8380,1.0,0.0,0.0,2.0,1320,0.0,1953,98177,1290,8025,2.0
7715800390,2014-11-10,447000.0,3,2.25,1520,14080,2.0,0.0,0.0,2.0,1520,0.0,1984,98074,1530,9758,2.0
4040800120,2015-02-11,447000.0,3,1.0,1220,7200,1.0,0.0,0.0,2.0,1220,0.0,1965,98008,1320,7200,3.0
7202330330,2014-08-14,447000.0,3,2.5,1650,3076,2.0,0.0,0.0,2.0,1650,0.0,2003,98053,1560,3064,2.0
2896400170,2015-03-16,447000.0,3,2.5,1800,3074,2.0,0.0,0.0,2.0,1800,0.0,2003,98072,1610,2929,2.0
2487200680,2015-02-24,447000.0,2,1.0,720,7500,1.0,0.0,2.0,1.0,720,0.0,1925,98136,1390,5000,2.0
4036800900,2014-09-24,447000.0,3,1.0,1310,7000,1.0,0.0,0.0,2.0,1310,0.0,1958,98008,1280,7300,3.0
2297400090,2015-03-23,447000.0,3,1.75,1400,6750,1.0,0.0,0.0,2.0,1040,360.0,1975,98034,1860,7480,2.0
2771602425,2014-07-21,447000.0,2,1.0,980,1600,2.0,0.0,0.0,3.0,980,0.0,2010,98119,1180,1600,2.0
7787110370,2014-10-27,447000.0,4,2.5,2660,8027,2.0,0.0,0.0,3.0,2660,0.0,1997,98045,2480,8095,2.0
3959400710,2014-07-30,447000.0,3,1.0,1370,6001,1.0,0.0,0.0,2.0,1230,140.0,1944,98108,1370,5520,4.0
6746700565,2014-10-23,447000.0,2,1.0,850,2700,1.0,0.0,0.0,1.0,850,?,1924,98105,1630,3000,4.0
5637500250,2015-02-10,447000.0,2,1.0,760,6035,1.0,0.0,0.0,1.0,760,0.0,1920,98136,2110,6046,2.0
3904901520,2014-10-30,447000.0,3,2.25,1440,4667,2.0,0.0,0.0,2.0,1440,0.0,1985,98029,1610,4756,2.0
1624049170,2014-10-17,446800.0,4,2.0,2410,8712,1.0,0.0,0.0,2.0,1260,1150.0,1958,98144,2220,6038,2.0
37000335,2014-08-14,446450.0,3,1.5,1480,7749,1.0,0.0,0.0,2.0,1480,0.0,1960,98126,1140,5320,4.0
8567300270,2014-08-18,446000.0,4,2.0,2280,43692,1.0,0.0,0.0,2.0,1140,1140.0,1957,98038,2580,37938,2.0
9477201620,2014-05-16,446000.0,4,2.25,2270,7800,1.0,0.0,0.0,2.0,1290,980.0,1977,98034,1480,7280,2.0
1934800087,2014-06-26,446000.0,2,1.5,1370,1221,2.0,0.0,0.0,3.0,1080,290.0,2008,98122,1560,2081,2.0
6413600275,2014-07-24,446000.0,4,1.75,1730,5922,2.0,0.0,0.0,2.0,1730,0.0,1949,98125,1700,6127,4.0
3275730120,2014-08-18,446000.0,4,2.5,1530,8375,1.0,0.0,0.0,2.0,1020,510.0,1974,98034,1650,9794,2.0
8663100050,2014-05-19,446000.0,5,2.75,2190,12687,1.0,0.0,0.0,2.0,1370,820.0,1978,98028,2280,10784,4.0
6052400175,2014-06-23,446000.0,2,1.0,2550,21675,1.0,0.0,1.0,2.0,1610,940.0,1958,98198,2030,10591,3.0
9477100060,2014-09-09,445950.0,3,1.75,1300,7800,1.0,0.0,0.0,2.0,1300,0.0,1968,98034,1520,7344,4.0
1909600046,2014-07-03,445838.0,3,2.5,2250,5692,2.0,0.0,0.0,3.0,2250,?,2000,98146,1320,5390,2.0
3709500180,2014-05-27,445830.0,3,2.5,1870,5449,2.0,0.0,0.0,3.0,1870,0.0,2003,98011,2000,7687,2.0
2926049221,2014-10-14,445800.0,3,2.0,1320,6500,1.0,0.0,0.0,2.0,1320,0.0,1947,98125,1110,6592,2.0
4017110020,2014-06-30,445800.0,4,2.25,2070,39446,1.0,0.0,0.0,3.0,1470,600.0,1977,98155,2140,12043,2.0
8673400086,2014-05-02,445700.0,3,2.5,1270,1180,3.0,0.0,0.0,3.0,1270,0.0,2001,98107,1320,1180,2.0
3992700585,2014-11-20,445500.0,3,1.75,1880,9360,1.0,0.0,0.0,2.0,940,940.0,1941,98125,1390,7200,3.0
5101400871,2015-05-24,445500.0,2,1.75,1390,6670,1.0,0.0,0.0,1.0,720,670.0,1941,98115,920,6380,2.0
2917200365,2014-06-10,445434.0,2,1.0,1470,7137,1.0,0.0,0.0,2.0,1020,450.0,1941,98103,1470,7067,2.0
442000015,2014-06-12,445000.0,3,1.0,1050,5664,1.0,0.0,0.0,2.0,910,140.0,1947,98115,1500,5664,3.0
952003480,2014-11-17,445000.0,4,1.0,1460,4600,1.0,0.0,2.0,1.0,780,680.0,1946,98126,1560,4600,2.0
5592200010,2015-02-27,445000.0,3,2.5,2380,5269,2.0,0.0,0.0,3.0,2380,0.0,2008,98056,2150,7600,2.0
8682310470,2015-01-07,445000.0,2,1.75,1440,4660,1.0,0.0,2.0,3.0,1440,0.0,2008,98053,1680,4989,2.0
2297400250,2014-12-17,445000.0,4,2.75,2160,7200,1.0,0.0,0.0,2.0,1220,940.0,1976,98034,1790,7614,3.0
1702901557,2014-09-11,445000.0,5,3.0,2930,5500,1.0,0.0,0.0,2.0,1750,1180.0,1951,98118,1400,5500,2.0
179001455,2014-11-07,445000.0,4,3.25,3450,5000,2.0,0.0,0.0,3.0,3450,0.0,2008,98178,1420,5000,2.0
1563100557,2014-10-10,445000.0,3,1.5,1310,1266,2.0,0.0,0.0,3.0,1120,190.0,2002,98116,1310,1378,2.0
8886000021,2014-06-16,445000.0,3,1.75,1890,32340,1.5,0.0,3.0,3.0,1890,0.0,1976,98070,1890,40180,2.0
2159900020,2014-11-26,445000.0,2,1.5,1510,2001,2.0,0.0,0.0,3.0,1510,0.0,1985,98007,1510,2055,3.0
5101405265,2014-09-11,445000.0,4,2.5,2170,5257,2.0,0.0,0.0,2.0,2170,0.0,1989,98115,1430,7528,2.0
3693900245,2014-07-07,445000.0,2,2.0,1240,2500,2.0,0.0,0.0,2.0,1240,0.0,1985,98117,1660,5000,2.0
3904901450,2014-11-20,445000.0,3,2.25,1850,4050,2.0,0.0,0.0,2.0,1850,0.0,1985,98029,1650,4468,3.0
2525059127,2014-11-18,445000.0,4,2.0,1700,21780,1.0,0.0,0.0,1.0,1080,620.0,1940,98052,2070,12054,3.0
2594200350,2015-03-04,445000.0,2,1.0,910,7200,1.0,0.0,1.0,2.0,830,80.0,1936,98136,1700,7200,3.0
2783600210,2014-09-16,445000.0,3,1.75,1850,16863,1.0,0.0,0.0,2.0,1280,570.0,1980,98034,1790,9000,3.0
2115200160,2014-06-05,445000.0,4,2.5,2340,3784,2.0,0.0,0.0,3.0,2340,0.0,2008,98106,1730,4000,2.0
3298200320,2014-06-24,445000.0,4,1.75,1250,7400,1.0,0.0,0.0,1.0,1250,0.0,1959,98008,990,7600,4.0
7787110680,2014-09-23,445000.0,3,2.5,2210,8010,2.0,0.0,0.0,3.0,2210,0.0,1998,98045,2430,9600,2.0
9477000190,2014-08-08,445000.0,3,2.25,1860,7200,1.0,0.0,0.0,2.0,1240,620.0,1977,98034,1560,7630,3.0
1232001480,2014-07-10,445000.0,2,1.0,840,3840,1.0,0.0,0.0,2.0,840,0.0,1926,98117,1310,3840,3.0
3333001997,2014-07-25,445000.0,3,2.0,1620,5101,1.0,0.0,0.0,2.0,590,1030.0,2006,98118,1700,7750,2.0
9455200790,2014-12-09,445000.0,3,1.75,1410,5100,1.0,0.0,0.0,2.0,1110,300.0,1954,98125,1600,7800,3.0
9144100158,2014-12-29,445000.0,3,1.0,1260,8910,1.0,0.0,0.0,2.0,1260,0.0,1949,98117,1560,8910,3.0
8161020050,2014-12-03,445000.0,3,2.5,2690,21883,2.0,0.0,0.0,3.0,2690,0.0,1994,98014,2370,21781,2.0
8651730290,2014-08-05,445000.0,4,3.25,1960,7200,2.0,0.0,0.0,2.0,1960,0.0,1979,98034,1980,7529,2.0
2734100065,2014-06-12,445000.0,5,1.75,2460,6846,1.5,0.0,0.0,2.0,1340,1120.0,1911,98108,1410,4800,4.0
7327500270,2014-09-25,445000.0,3,2.25,1190,13630,1.0,0.0,0.0,2.0,1190,?,1984,98045,1630,14405,2.0
5679501310,2014-10-30,445000.0,3,1.75,2110,4800,1.0,0.0,0.0,3.0,1210,900.0,1956,98108,1660,4800,2.0
2877102495,2015-04-29,445000.0,3,1.5,860,3200,1.0,0.0,0.0,1.0,860,0.0,1929,98117,1220,4300,2.0
3655400060,2014-08-08,445000.0,3,2.5,2470,4565,2.0,0.0,0.0,2.0,2470,0.0,2005,98056,2470,5064,2.0
6893300295,2014-07-15,445000.0,4,1.75,2430,13211,1.5,0.0,0.0,2.0,2430,0.0,1909,98024,1330,10500,3.0
1781500155,2014-05-29,445000.0,4,1.75,1990,4725,1.5,0.0,0.0,2.0,1190,800.0,1944,98126,1240,4961,3.0
3881900605,2015-03-15,445000.0,2,1.0,950,4800,1.0,0.0,0.0,1.0,950,0.0,1941,98144,1420,5400,2.0
126049231,2014-05-16,445000.0,3,3.0,1970,24318,1.0,0.0,0.0,3.0,1970,0.0,2010,98028,2150,14695,2.0
2249800080,2014-05-23,445000.0,3,2.0,1630,8702,1.0,0.0,0.0,4.0,1630,0.0,1987,98056,2250,9890,2.0
2781250150,2015-04-23,445000.0,4,2.5,2990,6383,2.0,0.0,0.0,2.0,2990,0.0,2003,98038,2640,6454,2.0
8665050080,2014-10-10,445000.0,3,2.5,1730,4408,2.0,0.0,0.0,3.0,1730,0.0,1996,98029,1730,4408,2.0
7853270830,2014-08-05,445000.0,3,2.5,2230,7934,2.0,0.0,0.0,2.0,2230,0.0,2005,98065,2310,4818,2.0
9558010090,2014-08-22,445000.0,4,2.5,2790,8111,2.0,0.0,0.0,4.0,2480,310.0,2004,98058,2550,7634,2.0
7215420160,2014-07-01,445000.0,4,2.5,2280,42077,2.0,0.0,0.0,3.0,2280,0.0,1994,98042,2280,36236,2.0
2540830020,2015-04-01,445000.0,3,2.25,1630,6449,1.0,0.0,0.0,2.0,1310,320.0,1986,98011,1620,7429,2.0
1826049426,2015-01-05,445000.0,4,2.75,2320,12368,1.0,0.0,0.0,3.0,1670,650.0,1968,98133,2070,9575,2.0
3019300050,2014-07-31,445000.0,3,1.75,1120,4000,1.0,0.0,0.0,2.0,870,250.0,1916,98107,1470,4000,3.0
9527310110,2014-08-26,445000.0,3,2.75,2180,3703,2.0,0.0,0.0,3.0,2180,0.0,2004,98011,2190,3963,2.0
1498300875,2014-08-14,445000.0,3,2.5,1550,930,2.0,0.0,0.0,3.0,1060,490.0,2006,98144,1550,1301,2.0
3874400380,2015-03-16,445000.0,3,2.5,1740,22089,1.0,0.0,0.0,3.0,1130,610.0,1977,98070,2000,24925,3.0
9136103027,2014-06-08,445000.0,2,1.0,1440,3225,1.0,0.0,0.0,2.0,960,480.0,1915,98103,1160,3630,2.0
217500005,2014-11-24,444950.0,3,2.5,2020,7800,1.0,0.0,0.0,2.0,1330,690.0,1958,98133,1870,7800,3.0
6806300750,2015-03-18,444900.0,4,2.5,3120,7448,2.0,0.0,0.0,4.0,3120,0.0,1998,98042,2980,8102,2.0
3797000205,2014-09-24,444000.0,3,2.0,1460,2610,2.0,0.0,0.0,3.0,1460,0.0,1987,98103,1320,3000,2.0
5104511630,2014-08-12,444000.0,4,3.0,2800,7198,2.0,0.0,0.0,3.0,2800,0.0,2002,98038,3610,7845,2.0
4235400097,2014-12-02,443750.0,3,2.25,1460,968,2.0,0.0,0.0,2.0,1140,320.0,2003,98199,1460,1531,2.0
4443800810,2014-08-19,443725.0,3,1.75,1250,3880,1.0,0.0,0.0,2.0,750,500.0,1944,98117,1240,3880,3.0
9498200046,2015-02-06,443500.0,2,1.0,940,6804,1.0,0.0,0.0,2.0,940,0.0,1949,98177,1150,6930,2.0
8161020060,2014-06-20,443500.0,4,2.5,2040,21781,2.0,0.0,0.0,3.0,2040,0.0,1994,98014,2410,21781,2.0
2754700170,2014-08-04,443500.0,2,1.0,1330,4140,1.0,0.0,0.0,2.0,930,400.0,1919,98115,1410,5100,3.0
7853301240,2014-07-17,443500.0,3,2.5,2170,5866,2.0,0.0,0.0,2.0,2170,0.0,2006,98065,2440,5798,2.0
3211260290,2015-03-09,443000.0,4,3.0,2620,35124,2.0,0.0,0.0,4.0,2620,0.0,1987,98092,2920,35807,2.0
8598900125,2015-04-06,443000.0,3,1.75,1530,8028,1.0,0.0,0.0,2.0,1200,330.0,1967,98177,1530,8028,2.0
6450302545,2015-05-08,443000.0,3,1.0,1280,5460,1.5,0.0,0.0,2.0,1280,0.0,1931,98133,1390,5500,3.0
2426049078,2014-07-16,443000.0,4,1.5,1860,12197,1.0,0.0,0.0,2.0,1860,0.0,1964,98034,1510,11761,2.0
2832100215,2015-03-23,443000.0,2,1.0,1220,10170,1.0,0.0,0.0,2.0,980,240.0,1948,98125,1990,9064,2.0
3438503021,2014-11-05,443000.0,3,2.5,2430,7049,2.0,0.0,0.0,3.0,2430,0.0,2007,98106,1770,7049,2.0
3645100240,2014-09-22,443000.0,3,1.75,1640,4579,1.0,0.0,0.0,1.0,1640,0.0,1916,98133,1580,5040,3.0
3278600900,2014-12-31,443000.0,3,2.5,1780,2778,2.0,0.0,0.0,3.0,1530,250.0,2007,98126,1380,1998,2.0
6204200180,2014-07-09,443000.0,3,2.25,1920,8223,2.0,0.0,0.0,2.0,1920,0.0,1989,98011,1940,7274,3.0
1085623560,2015-02-02,442515.0,4,2.5,2930,4875,2.0,0.0,0.0,4.0,2930,0.0,2014,98030,2815,4900,2.0
7507500015,2014-07-30,442500.0,3,1.5,1800,8303,1.0,0.0,0.0,2.0,1200,600.0,1957,98133,1800,8171,2.0
7202290240,2014-10-17,442500.0,3,2.5,1690,3129,2.0,0.0,0.0,2.0,1690,0.0,2002,98053,1690,3129,2.0
3296900160,2014-06-09,442500.0,4,2.5,2170,14024,2.0,0.0,0.0,3.0,2170,0.0,1992,98019,2240,14029,2.0
1525069088,2015-05-04,442500.0,5,3.25,4240,226097,2.0,0.0,0.0,3.0,3410,830.0,1980,98053,2980,217800,2.0
3448001285,2014-08-18,442500.0,4,2.0,1540,5920,1.5,0.0,0.0,2.0,1540,0.0,1935,98125,1630,6216,4.0
2473002060,2014-05-19,442500.0,3,1.75,1800,10200,1.0,0.0,0.0,3.0,1800,0.0,1967,98058,2140,10128,2.0
226039282,2014-07-28,442500.0,6,2.5,2800,10490,1.0,0.0,0.0,2.0,1400,1400.0,1968,98177,2290,8716,2.0
7715800310,2014-08-21,442500.0,2,2.25,1510,7280,2.0,0.0,0.0,2.0,1510,0.0,1987,98074,1510,8120,2.0
5126300960,2015-01-27,442250.0,3,2.5,2170,8169,2.0,0.0,0.0,3.0,2170,0.0,2003,98059,2240,6733,2.0
1508210100,2014-08-27,442200.0,4,1.75,1620,8132,1.0,0.0,0.0,3.0,1620,0.0,1974,98052,1920,8400,2.0
9278200131,2014-08-04,442000.0,4,1.5,1360,6110,1.0,0.0,0.0,2.0,1010,350.0,1955,98116,1520,6110,2.0
1036100130,2014-08-08,442000.0,3,2.5,1980,39932,2.0,0.0,0.0,3.0,1980,0.0,1994,98011,2610,12769,2.0
6813600440,2014-10-22,442000.0,2,1.75,860,5535,1.0,0.0,0.0,2.0,860,0.0,1948,98103,1420,4960,2.0
293000165,2014-08-19,442000.0,3,1.5,2050,6384,1.0,0.0,0.0,2.0,1350,700.0,1958,98126,1590,7214,2.0
7312400030,2015-01-30,442000.0,2,1.0,1410,5000,1.0,0.0,2.0,2.0,940,470.0,1918,98126,1450,5000,3.0
9238901420,2015-02-02,442000.0,3,1.0,1190,5100,1.0,0.0,0.0,2.0,1030,160.0,1941,98136,1690,5100,3.0
1714900060,2015-04-24,442000.0,5,3.0,2560,5445,1.5,0.0,0.0,2.0,1760,800.0,1927,98108,1080,5445,3.0
3362401763,2014-05-08,441750.0,2,1.5,1020,1060,3.0,0.0,0.0,3.0,1020,0.0,2008,98103,1340,1415,2.0
2436700315,2014-10-14,441500.0,2,1.75,1010,4000,1.5,0.0,0.0,2.0,1010,0.0,1919,98105,1470,4000,4.0
8079030350,2014-09-10,441500.0,3,2.5,2420,9592,2.0,0.0,0.0,3.0,1780,640.0,1993,98059,2420,9145,2.0
9477100490,2015-04-24,441500.0,3,1.75,1510,7700,1.0,0.0,0.0,2.0,1510,0.0,1968,98034,1440,7416,2.0
1387300940,2015-04-29,441000.0,3,1.5,1540,7200,1.0,0.0,0.0,2.0,1540,0.0,1968,98011,1560,7500,2.0
1826049442,2015-03-10,441000.0,3,2.5,1890,11036,1.0,0.0,0.0,3.0,1460,430.0,1973,98133,2040,7524,2.0
1310440470,2015-01-13,441000.0,3,2.5,2740,7923,2.0,0.0,0.0,4.0,2740,0.0,1998,98058,2740,8815,2.0
825049073,2014-06-30,441000.0,2,1.5,1190,3400,1.0,0.0,0.0,2.0,990,200.0,1919,98115,1410,3150,2.0
3574800520,2014-06-20,441000.0,3,2.75,1910,7280,1.0,0.0,0.0,2.0,1160,750.0,1979,98034,1710,8152,2.0
9187200245,2014-12-31,441000.0,4,1.5,1100,3300,1.0,0.0,0.0,2.0,1100,0.0,1919,98122,2020,4000,0.0
3319500334,2015-03-27,441000.0,2,1.0,1290,1289,2.0,0.0,0.0,2.0,1030,260.0,2005,98144,1290,1332,2.0
1604600227,2015-03-28,441000.0,2,1.0,1150,3000,1.0,0.0,0.0,1.0,780,370.0,1915,98118,1150,5000,2.0
1250201165,2014-11-21,441000.0,5,2.5,2000,3600,1.0,0.0,0.0,1.0,1150,850.0,1987,98144,1410,3600,2.0
4046500160,2014-07-29,441000.0,3,2.0,1720,15000,1.0,0.0,0.0,4.0,1720,0.0,2011,98014,1900,15337,2.0
7202290320,2014-10-24,440500.0,3,2.5,1600,3172,2.0,0.0,0.0,2.0,1600,0.0,2002,98053,1690,3698,2.0
7853302140,2014-05-24,440500.0,3,2.5,2460,4399,2.0,0.0,0.0,2.0,2460,0.0,2007,98065,2060,4399,2.0
3374900035,2015-02-23,440250.0,3,1.5,1850,8124,1.0,0.0,0.0,2.0,1850,0.0,1948,98177,1530,8123,3.0
6141100038,2014-06-02,440150.0,2,1.0,1110,6800,1.0,0.0,0.0,2.0,1000,110.0,1947,98133,1410,6963,4.0
4315700175,2014-06-12,440000.0,3,1.0,1210,5750,1.5,0.0,0.0,2.0,1210,0.0,1910,98136,1160,5000,3.0
826069180,2014-10-21,440000.0,4,2.75,2030,56192,1.0,0.0,0.0,3.0,1550,480.0,1979,98077,2510,44866,2.0
2767600171,2014-05-19,440000.0,2,1.5,1010,1968,1.5,0.0,0.0,0.0,1010,0.0,1906,98107,1760,4200,4.0
7202330160,2014-11-19,440000.0,3,2.5,1440,5434,2.0,0.0,0.0,2.0,1440,0.0,2003,98053,1560,3770,2.0
8024200685,2014-05-20,440000.0,3,1.5,1270,1443,3.0,0.0,0.0,3.0,1270,0.0,2007,98115,1270,1413,2.0
9521100106,2014-08-26,440000.0,4,1.0,1780,4000,1.5,0.0,0.0,2.0,1780,0.0,1922,98103,1750,4000,2.0
2124049160,2015-04-16,440000.0,6,3.0,2510,5310,1.0,0.0,0.0,2.0,1460,1050.0,1944,98108,1390,5407,3.0
7787100390,2015-04-20,440000.0,3,2.5,2040,7605,2.0,0.0,0.0,3.0,2040,0.0,1996,98045,2150,7545,2.0
6414100231,2014-10-15,440000.0,4,1.75,1920,7986,1.0,0.0,0.0,2.0,960,960.0,1952,98125,1700,7452,2.0
7857003851,2015-04-20,440000.0,4,2.0,2310,5004,1.0,0.0,0.0,2.0,1430,880.0,1994,98108,1630,5060,2.0
1231001115,2014-10-01,440000.0,2,1.0,1190,3400,1.0,0.0,0.0,2.0,990,200.0,1917,98118,1180,4000,3.0
5013500400,2015-03-26,440000.0,4,1.0,1440,6678,1.0,0.0,0.0,2.0,1040,400.0,1950,98116,1320,6678,2.0
9828200746,2015-05-04,440000.0,2,1.5,1120,1024,2.0,0.0,0.0,3.0,1120,0.0,1970,98122,1120,1549,2.0
579000550,2014-11-07,440000.0,2,1.5,1080,6760,1.0,0.0,2.0,1.0,1080,0.0,1923,98117,2080,5800,2.0
7201900370,2015-05-05,440000.0,3,1.0,1250,8412,1.0,0.0,0.0,2.0,1250,0.0,1975,98052,1840,8976,3.0
200800330,2014-07-11,440000.0,3,1.75,1450,6829,1.0,0.0,0.0,3.0,1450,0.0,1983,98052,1950,7622,2.0
7853230570,2014-09-15,440000.0,3,2.5,2230,5800,2.0,0.0,0.0,2.0,2230,0.0,2004,98065,2230,6088,2.0
2824079053,2015-01-13,440000.0,3,2.5,1910,66211,2.0,0.0,0.0,2.0,1910,0.0,1997,98024,2330,67268,2.0
8079010220,2014-11-17,440000.0,4,2.5,2350,7203,2.0,0.0,0.0,3.0,2350,0.0,1989,98059,2260,7274,2.0
9477201370,2015-02-26,440000.0,3,1.75,1760,8025,1.0,0.0,0.0,2.0,1230,530.0,1976,98034,1590,7543,3.0
9560800290,2014-08-14,440000.0,3,2.5,2060,11231,2.0,0.0,0.0,3.0,2060,?,1987,98072,2140,10224,2.0
3580900200,2014-06-17,440000.0,4,2.0,1450,8400,1.5,0.0,0.0,2.0,1450,0.0,1962,98034,1450,7440,3.0
924069190,2014-08-19,440000.0,3,1.75,2000,11880,2.0,0.0,0.0,3.0,2000,?,1979,98075,1820,15120,2.0
6649500060,2014-07-29,440000.0,4,2.5,3220,8256,2.0,0.0,0.0,3.0,2610,610.0,2006,98059,2500,9472,2.0
9414500230,2014-10-22,440000.0,3,2.25,1760,10835,1.0,0.0,0.0,3.0,1290,470.0,1976,98027,2050,10488,3.0
9523102040,2014-09-22,440000.0,3,1.5,2260,5300,1.0,0.0,0.0,2.0,1200,1060.0,1940,98103,1950,5000,2.0
1310440590,2015-04-13,440000.0,3,2.5,2290,6302,2.0,0.0,0.0,4.0,2290,0.0,1997,98058,2700,7500,2.0
6056100293,2014-11-10,440000.0,3,2.5,1650,4929,2.0,0.0,0.0,2.0,1520,130.0,2007,98108,1520,2287,2.0
1402620120,2015-05-12,440000.0,4,2.5,2410,7517,2.0,0.0,0.0,3.0,2410,0.0,1983,98058,2420,8095,2.0
1982201345,2014-05-02,440000.0,2,1.0,800,4850,1.0,0.0,0.0,2.0,800,0.0,1944,98107,1150,4365,3.0
2472920740,2014-11-14,440000.0,4,2.5,2880,7386,2.0,0.0,0.0,4.0,2880,?,1987,98058,2420,7663,3.0
7740100015,2015-02-06,440000.0,3,1.75,2840,16851,1.0,0.0,3.0,3.0,1600,1240.0,1950,98155,2650,11063,2.0
3579800405,2014-08-25,440000.0,4,2.5,2300,10880,1.0,0.0,0.0,2.0,1190,1110.0,1961,98028,1960,10400,3.0
7852180530,2015-04-03,440000.0,3,2.5,1390,4997,2.0,0.0,0.0,2.0,1390,0.0,2004,98065,2340,4125,2.0
5100403952,2015-02-25,440000.0,2,1.0,1090,4128,1.0,0.0,0.0,2.0,1090,0.0,1948,98115,1090,5413,2.0
7935000125,2014-06-05,440000.0,3,1.0,1050,7500,1.0,0.0,0.0,1.0,1050,0.0,1900,98136,1380,7500,2.0
9828700005,2015-05-12,440000.0,3,1.0,1040,4000,1.0,0.0,0.0,2.0,1040,0.0,1950,98122,1170,4000,2.0
423059409,2014-09-28,440000.0,4,2.5,2230,5650,2.0,0.0,0.0,2.0,2230,0.0,2011,98056,1590,7241,2.0
192600100,2014-06-26,440000.0,4,2.5,2160,7826,1.0,0.0,0.0,2.0,1390,770.0,1976,98155,2190,9900,3.0
4335000030,2014-06-25,440000.0,3,1.75,2030,17100,1.0,0.0,0.0,2.0,2030,0.0,1953,98166,1950,14400,3.0
6187700175,2014-12-23,440000.0,3,1.75,1640,8529,1.0,0.0,0.0,2.0,1640,0.0,1951,98155,1730,7769,4.0
123059071,2014-07-08,440000.0,3,2.0,1860,217800,2.0,0.0,2.0,3.0,1860,0.0,1998,98059,2500,217800,2.0
7955060010,2014-06-13,440000.0,4,2.25,2010,7575,1.0,0.0,0.0,2.0,1220,790.0,1974,98034,1820,7831,2.0
9329300040,2014-09-10,440000.0,3,1.75,1550,7820,1.0,0.0,0.0,2.0,1210,340.0,1981,98034,1550,6900,3.0
4039500610,2014-08-20,440000.0,3,1.75,1430,8400,1.0,0.0,0.0,2.0,1430,0.0,1961,98008,1570,7800,3.0
9282801030,2014-09-25,440000.0,5,3.0,2730,6000,1.0,0.0,0.0,3.0,1470,1260.0,1979,98178,2590,6000,2.0
9477200560,2015-04-13,440000.0,3,1.75,1530,7245,1.0,0.0,0.0,2.0,1530,0.0,1984,98034,1530,7490,3.0
9289900065,2014-09-11,440000.0,3,1.75,2100,29735,1.0,0.0,0.0,2.0,1080,1020.0,1957,98155,2100,11250,3.0
1441000350,2014-09-15,440000.0,4,3.5,3180,4869,2.0,0.0,0.0,3.0,2390,790.0,2007,98055,2850,4500,2.0
9297301495,2015-02-03,440000.0,3,2.5,2160,3738,2.0,0.0,0.0,3.0,2160,0.0,1994,98126,1500,4000,2.0
1931301105,2014-07-17,440000.0,3,2.0,1550,2401,2.0,0.0,0.0,2.0,1550,0.0,1996,98103,1550,3446,2.0
5662100110,2015-02-18,440000.0,3,2.5,1830,6807,2.5,0.0,0.0,2.0,1830,0.0,1954,98155,1340,6807,4.0
1441800250,2015-01-26,440000.0,4,2.25,2080,15750,1.0,0.0,0.0,3.0,1460,620.0,1976,98034,1960,10500,2.0
8024200683,2014-07-09,440000.0,3,1.5,1270,1413,3.0,0.0,0.0,3.0,1270,0.0,2007,98115,1270,1413,2.0
9521100855,2014-06-10,440000.0,3,1.5,1290,1286,3.0,0.0,0.0,2.0,1290,0.0,2000,98103,1720,1286,2.0
7852030310,2014-06-18,440000.0,4,2.5,2410,4780,2.0,0.0,0.0,2.0,2410,0.0,2000,98065,2410,4025,2.0
2600010360,2015-03-09,440000.0,3,2.0,1800,10950,1.0,0.0,0.0,3.0,1800,0.0,1982,98006,2400,11300,3.0
7436900060,2015-04-24,440000.0,3,1.0,1410,8925,1.0,0.0,0.0,2.0,1410,0.0,1958,98052,1330,8925,2.0
8121100255,2014-05-07,440000.0,3,1.75,1500,6180,1.0,0.0,0.0,1.0,1060,440.0,1947,98118,1740,6180,3.0
7129304540,2015-05-14,440000.0,5,2.0,1430,5600,1.5,0.0,0.0,1.0,1430,0.0,1947,98118,1860,5980,2.0
2223089053,2014-06-03,440000.0,3,2.25,1680,57063,2.0,0.0,0.0,3.0,1680,0.0,1989,98045,1910,57063,3.0
2472920680,2015-01-12,440000.0,4,2.5,2880,8061,2.0,0.0,0.0,4.0,2880,0.0,1988,98058,2650,7660,2.0
518000040,2015-01-02,440000.0,4,2.75,2420,10200,1.0,0.0,0.0,3.0,1220,1200.0,1962,98034,2240,9750,2.0
8819900270,2014-05-20,440000.0,2,1.75,1300,4000,2.0,0.0,0.0,2.0,1300,0.0,1948,98105,1350,4013,2.0
1823099028,2014-07-22,440000.0,3,2.0,1790,32379,1.0,0.0,0.0,2.0,1790,0.0,2007,98045,2290,43560,2.0
5072300210,2014-06-24,440000.0,3,1.75,2000,9900,1.0,0.0,2.0,3.0,1480,520.0,1957,98166,2310,10200,3.0
