price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,rate_price,view_str,water_str,condition_str,grade_str
463.0,3,2.0,1590,5009,2.0,0,0,3,6,1590,0,1985,0.0,98125,47.7012,-122.322,1730,6380,3.4341252699784017,None,NO,Good,Low Average
463.0,4,3.0,1980,6660,2.0,0,0,3,7,1980,0,1974,0.0,98034,47.7158,-122.167,1980,7150,4.27645788336933,None,NO,Good,Average
463.0,3,2.0,1710,7320,1.0,0,0,2,7,1710,0,1948,0.0,98155,47.7512,-122.281,2260,8839,3.693304535637149,None,NO,Average,Average
463.0,3,2.0,2020,11095,1.0,0,0,3,7,1480,540,1975,0.0,98034,47.7351,-122.18299999999999,2030,10710,4.362850971922247,None,NO,Good,Average
463.0,3,3.0,1640,29970,2.0,0,0,2,7,1640,0,1992,0.0,98053,47.6359,-121.97399999999999,1580,28399,3.5421166306695464,None,NO,Average,Average
463.0,4,3.0,1900,6000,1.0,0,2,2,7,1300,600,1961,0.0,98178,47.495,-122.229,2230,6000,4.103671706263499,Average,NO,Average,Average
463.0,4,3.0,2680,9928,1.0,0,0,3,8,1340,1340,1974,0.0,98027,47.5219,-122.052,2180,10478,5.788336933045357,None,NO,Good,Good
462.608,3,3.0,2010,2778,2.0,0,0,2,8,1390,620,2014,0.0,98029,47.5528,-121.999,1540,1689,4.344931345761422,None,NO,Average,Good
462.6,3,2.0,1430,11761,1.0,0,0,3,8,1430,0,1964,0.0,98052,47.6686,-122.15700000000001,2040,10035,3.091223519239083,None,NO,Good,Good
462.6,3,2.0,1320,4000,1.0,0,0,3,6,1020,300,1940,0.0,98118,47.5515,-122.262,2410,6212,2.853437094682231,None,NO,Good,Low Average
462.55,2,2.0,1070,1276,3.0,0,0,2,8,1070,0,2006,0.0,98107,47.6719,-122.39,1290,2057,2.3132634309804345,None,NO,Average,Good
462.5,2,2.0,1690,4200,2.0,0,0,2,7,1690,0,1906,0.0,98112,47.621,-122.303,1540,4200,3.654054054054054,None,NO,Average,Average
462.5,3,2.0,2350,51400,1.0,0,0,2,7,1390,960,1977,0.0,98077,47.7417,-122.053,2350,51400,5.081081081081081,None,NO,Average,Average
462.5,6,3.0,2390,4000,2.0,0,0,2,7,2390,0,2014,0.0,98118,47.5173,-122.286,1680,5000,5.167567567567567,None,NO,Average,Average
462.5,3,3.0,1656,108900,1.0,0,0,3,7,1656,0,1985,0.0,98070,47.3758,-122.425,2030,29859,3.5805405405405404,None,NO,Good,Average
462.5,2,2.0,1540,7290,2.0,0,0,2,7,1540,0,1948,1983.0,98136,47.551,-122.395,1540,7072,3.32972972972973,None,NO,Average,Average
462.5,4,1.0,1540,4500,1.5,0,0,1,7,1540,0,1905,0.0,98116,47.586999999999996,-122.384,1920,6000,3.32972972972973,None,NO,Fair,Average
462.37,2,2.0,1860,2670,2.0,0,0,3,8,1860,0,1986,0.0,98006,47.5436,-122.18700000000001,1860,2531,4.022752341198607,None,NO,Good,Good
462.0,4,3.0,2060,6958,1.0,0,0,2,7,1220,840,1974,0.0,98034,47.7251,-122.16799999999999,1760,7350,4.458874458874459,None,NO,Average,Average
462.0,4,3.0,3070,6432,2.0,0,0,2,9,3070,0,2006,0.0,98055,47.4487,-122.205,2910,5106,6.645021645021645,None,NO,Average,Better
462.0,5,2.0,1250,10530,1.0,0,0,3,7,1250,0,1966,0.0,98007,47.6101,-122.13799999999999,1560,8190,2.705627705627706,None,NO,Good,Average
462.0,3,2.0,1300,2580,1.0,0,0,4,7,820,480,1919,0.0,98115,47.674,-122.319,1180,2820,2.813852813852814,None,NO,Very Good,Average
462.0,5,2.0,1380,4300,1.5,0,0,2,7,1380,0,1916,0.0,98103,47.6647,-122.337,1830,3800,2.987012987012987,None,NO,Average,Average
462.0,5,2.0,2840,10220,1.0,0,0,3,7,2210,630,1954,0.0,98177,47.763999999999996,-122.36,2000,9750,6.147186147186147,None,NO,Good,Average
462.0,3,3.0,1890,2614,2.0,0,0,3,9,1890,0,1979,0.0,98008,47.6102,-122.11399999999999,1800,2769,4.090909090909091,None,NO,Good,Better
462.0,4,3.0,2640,47480,1.0,0,0,3,8,1590,1050,1979,0.0,98038,47.4258,-122.021,2390,67415,5.714285714285714,None,NO,Good,Good
462.0,3,2.0,1710,4500,1.5,0,0,2,8,1410,300,1928,0.0,98118,47.5366,-122.26799999999999,1860,6000,3.7012987012987013,None,NO,Average,Good
461.55,3,2.0,2090,11895,1.0,0,0,2,7,1790,300,1954,0.0,98118,47.5362,-122.26700000000001,2180,11072,4.528220127830138,None,NO,Average,Average
461.5,5,3.0,2820,3275,2.0,0,0,2,8,2230,590,2006,0.0,98118,47.5339,-122.28399999999999,2610,3275,6.1105092091007585,None,NO,Average,Good
461.1,2,2.0,1210,1267,2.0,0,0,2,8,1120,90,2010,0.0,98117,47.6783,-122.376,1360,1349,2.624159618304055,None,NO,Average,Good
461.0,3,2.0,1620,998,2.5,0,0,2,8,1540,80,2012,0.0,98027,47.5394,-122.027,1620,1068,3.5140997830802605,None,NO,Average,Good
461.0,2,1.0,1060,7193,1.0,0,0,2,7,1060,0,1926,0.0,98133,47.7102,-122.35600000000001,1980,7560,2.299349240780911,None,NO,Average,Average
461.0,4,3.0,1700,7495,1.0,0,0,3,7,1200,500,1964,0.0,98133,47.7589,-122.354,1650,7495,3.6876355748373104,None,NO,Good,Average
461.0,4,1.0,1260,8505,1.5,0,0,4,7,1260,0,1951,0.0,98177,47.7181,-122.37100000000001,1480,8100,2.7331887201735356,None,NO,Very Good,Average
461.0,3,3.0,2770,6278,2.0,0,0,2,9,1980,790,2006,0.0,98056,47.5228,-122.199,1900,7349,6.008676789587852,None,NO,Average,Better
461.0,3,2.0,1850,7923,1.0,0,0,3,7,1150,700,1977,0.0,98033,47.7011,-122.171,1780,7420,4.0130151843817785,None,NO,Good,Average
461.0,3,3.0,1690,3026,2.0,0,0,2,7,1690,0,2002,0.0,98053,47.6885,-122.04299999999999,1650,3161,3.665943600867679,None,NO,Average,Average
461.0,3,2.0,1420,5170,1.0,0,0,3,7,1420,0,1963,0.0,98007,47.6151,-122.145,2250,7700,3.0802603036876355,None,NO,Good,Average
461.0,3,2.0,1270,1416,3.0,0,0,2,8,1270,0,2007,0.0,98115,47.6988,-122.31700000000001,1270,1413,2.754880694143167,None,NO,Average,Good
461.0,3,2.0,3600,8666,2.0,0,0,3,6,2400,1200,1948,0.0,98033,47.6893,-122.167,2290,8200,7.809110629067245,None,NO,Good,Low Average
460.94,4,3.0,3202,4964,2.0,0,0,2,9,3202,0,2014,0.0,98030,47.3412,-122.179,2425,4886,6.946674187529831,None,NO,Average,Better
460.5,3,1.0,1490,10650,1.0,0,0,2,7,1150,340,1963,0.0,98033,47.663000000000004,-122.178,1730,9800,3.235613463626493,None,NO,Average,Average
460.5,4,3.0,2170,7533,2.0,0,0,2,8,2170,0,1991,0.0,98059,47.5057,-122.149,2170,8728,4.712269272529859,None,NO,Average,Good
460.458,4,3.0,3284,6516,2.0,0,0,2,8,3284,0,2014,0.0,98092,47.3393,-122.181,2555,5008,7.1320294141919565,None,NO,Average,Good
460.0,3,2.0,1300,4000,1.0,0,0,2,7,900,400,1953,0.0,98199,47.6368,-122.38799999999999,1750,4000,2.8260869565217392,None,NO,Average,Average
460.0,3,2.0,1620,7350,1.0,0,0,2,7,1170,450,1969,0.0,98034,47.7248,-122.179,1800,7350,3.5217391304347827,None,NO,Average,Average
460.0,4,3.0,2680,11998,1.0,0,3,2,8,1510,1170,1960,0.0,98003,47.336999999999996,-122.321,2680,12746,5.826086956521739,Good,NO,Average,Good
460.0,5,3.0,2008,5050,1.0,0,0,2,7,1216,792,1992,0.0,98118,47.5376,-122.292,2040,5297,4.3652173913043475,None,NO,Average,Average
460.0,3,2.0,1600,7350,1.0,0,0,3,7,1600,0,1979,0.0,98052,47.6977,-122.126,1600,7200,3.4782608695652173,None,NO,Good,Average
460.0,4,3.0,2110,35091,1.0,0,0,3,8,1290,820,1985,0.0,98027,47.467,-122.014,2740,36427,4.586956521739131,None,NO,Good,Good
460.0,3,1.0,1130,7000,1.0,0,0,2,6,830,300,1944,0.0,98125,47.7132,-122.28299999999999,1050,7000,2.4565217391304346,None,NO,Average,Low Average
460.0,2,2.0,1080,5000,1.0,0,0,4,6,1080,0,1923,0.0,98117,47.6826,-122.39399999999999,1530,5000,2.347826086956522,None,NO,Very Good,Low Average
460.0,5,5.0,3100,7260,2.0,0,0,2,8,3100,0,1963,2000.0,98059,47.5004,-122.162,1650,7700,6.739130434782608,None,NO,Average,Good
460.0,3,2.0,1870,15685,1.0,0,0,2,7,1470,400,1936,0.0,98133,47.723,-122.353,1340,7620,4.065217391304348,None,NO,Average,Average
460.0,3,2.0,2080,50965,1.0,0,0,2,8,1590,490,1979,0.0,98077,47.7506,-122.06299999999999,2270,51836,4.521739130434782,None,NO,Average,Good
460.0,3,2.0,1420,8250,1.0,0,0,3,7,1420,0,1960,0.0,98007,47.6112,-122.133,2020,8250,3.0869565217391304,None,NO,Good,Average
460.0,4,3.0,2620,8331,2.0,0,0,2,9,2620,0,1991,0.0,98058,47.4357,-122.15899999999999,2760,8174,5.695652173913044,None,NO,Average,Better
460.0,3,2.0,2930,29136,2.0,0,0,2,8,2240,690,1990,0.0,98010,47.3102,-122.042,2110,29362,6.369565217391305,None,NO,Average,Good
460.0,3,2.0,1530,1840,2.0,0,0,2,8,1240,290,2008,0.0,98144,47.586999999999996,-122.301,1800,3431,3.3260869565217392,None,NO,Average,Good
460.0,3,4.0,1600,1431,2.0,0,0,2,8,1240,360,2006,0.0,98117,47.6865,-122.363,1500,4120,3.4782608695652173,None,NO,Average,Good
460.0,3,3.0,1730,8490,1.0,0,0,2,7,1210,520,1969,0.0,98034,47.7187,-122.219,1870,7400,3.760869565217391,None,NO,Average,Average
460.0,2,2.0,2730,19877,1.0,0,0,3,8,1570,1160,1976,0.0,98019,47.7698,-121.898,1450,19509,5.934782608695652,None,NO,Good,Good
460.0,3,3.0,2390,47480,2.0,0,0,2,9,2390,0,2007,0.0,98058,47.4517,-122.084,1720,44866,5.195652173913044,None,NO,Average,Better
460.0,2,1.0,1030,5934,1.0,0,0,3,7,1030,0,1928,0.0,98115,47.6828,-122.287,1420,5588,2.239130434782609,None,NO,Good,Average
460.0,4,4.0,2870,3225,2.0,0,3,2,9,2070,800,2006,0.0,98178,47.5009,-122.225,1770,6450,6.239130434782608,Good,NO,Average,Better
460.0,2,2.0,1090,4000,1.0,0,0,2,8,970,120,1951,0.0,98116,47.5798,-122.39299999999999,1700,4000,2.369565217391304,None,NO,Average,Good
460.0,2,1.0,850,4650,1.0,0,0,2,7,850,0,1975,0.0,98117,47.6926,-122.365,980,4700,1.8478260869565217,None,NO,Average,Average
460.0,4,2.0,1870,8663,1.0,0,0,4,7,1870,0,1949,0.0,98133,47.7366,-122.35,1560,7800,4.065217391304348,None,NO,Very Good,Average
460.0,4,3.0,2200,6400,2.0,0,0,2,8,2200,0,2010,0.0,98059,47.4856,-122.156,2600,5870,4.782608695652174,None,NO,Average,Good
460.0,2,3.0,1830,8107,1.0,0,0,4,7,930,900,1946,0.0,98125,47.701,-122.305,1260,6960,3.9782608695652173,None,NO,Very Good,Average
460.0,3,2.0,1400,12155,1.0,0,0,3,7,1400,0,1977,0.0,98075,47.5926,-122.04700000000001,2540,23522,3.0434782608695654,None,NO,Good,Average
460.0,3,3.0,2720,40813,2.0,0,0,2,8,2720,0,2001,0.0,98001,47.2619,-122.271,2250,40511,5.913043478260869,None,NO,Average,Good
460.0,3,1.0,1860,6360,1.0,0,0,2,8,1470,390,1954,0.0,98136,47.5327,-122.39200000000001,1770,6175,4.043478260869565,None,NO,Average,Good
460.0,3,1.0,1670,4005,1.5,0,0,3,7,1170,500,1939,0.0,98117,47.6878,-122.38,1240,4005,3.630434782608696,None,NO,Good,Average
460.0,3,2.0,1370,8467,1.0,0,0,3,7,970,400,1972,0.0,98052,47.6644,-122.145,1650,8472,2.9782608695652173,None,NO,Good,Average
460.0,4,2.0,1960,190357,1.0,0,3,1,8,1960,0,1971,0.0,98027,47.5538,-121.958,2560,189100,4.260869565217392,Good,NO,Fair,Good
460.0,3,3.0,1520,7500,1.0,0,0,2,7,1180,340,1967,0.0,98034,47.7276,-122.181,2080,8000,3.3043478260869565,None,NO,Average,Average
460.0,2,2.0,1790,3760,1.5,0,0,3,8,1280,510,1928,0.0,98117,47.6871,-122.37299999999999,1540,5080,3.891304347826087,None,NO,Good,Good
460.0,4,3.0,4190,7504,2.0,0,0,2,7,4190,0,2004,0.0,98058,47.4394,-122.11399999999999,2480,6727,9.108695652173912,None,NO,Average,Average
460.0,3,3.0,1610,2527,2.0,0,2,2,9,1080,530,2005,0.0,98118,47.5674,-122.29,1610,4173,3.5,Average,NO,Average,Better
460.0,4,2.0,1560,7200,1.0,0,0,2,6,860,700,1943,0.0,98115,47.7001,-122.279,1420,7200,3.391304347826087,None,NO,Average,Low Average
460.0,3,3.0,1370,1194,3.0,0,0,2,8,1370,0,2005,0.0,98107,47.6704,-122.391,1320,1217,2.9782608695652173,None,NO,Average,Good
460.0,3,3.0,1450,1053,2.0,0,0,2,8,940,510,2008,0.0,98107,47.6754,-122.374,1410,1080,3.152173913043478,None,NO,Average,Good
460.0,4,3.0,2230,108900,1.0,0,0,2,7,1410,820,1978,0.0,98065,47.52,-121.845,1960,65340,4.8478260869565215,None,NO,Average,Average
460.0,4,2.0,1720,3050,1.5,0,0,4,7,1040,680,1929,0.0,98116,47.5654,-122.384,1570,6100,3.739130434782609,None,NO,Very Good,Average
460.0,3,3.0,1690,5131,1.0,0,0,2,7,1690,0,1941,1998.0,98126,47.5234,-122.38,860,5137,3.6739130434782608,None,NO,Average,Average
460.0,4,3.0,3460,13168,2.0,0,0,3,8,3460,0,1932,1986.0,98022,47.2046,-121.99600000000001,1500,7670,7.521739130434782,None,NO,Good,Good
460.0,3,2.0,1290,8580,1.0,0,0,3,7,1290,0,1962,0.0,98033,47.6707,-122.17399999999999,1840,8580,2.8043478260869565,None,NO,Good,Average
460.0,3,1.0,1140,4600,1.0,0,0,2,7,1140,0,1942,0.0,98103,47.6897,-122.337,1370,5000,2.4782608695652173,None,NO,Average,Average
460.0,3,2.0,1860,7232,1.0,0,0,2,7,1320,540,1985,0.0,98125,47.7165,-122.319,1830,7220,4.043478260869565,None,NO,Average,Average
460.0,2,1.0,1430,12092,1.0,0,0,3,7,1430,0,1938,0.0,98125,47.7023,-122.27600000000001,2320,10800,3.108695652173913,None,NO,Good,Average
460.0,3,2.0,1520,7700,1.0,0,0,2,7,820,700,1969,0.0,98034,47.7226,-122.219,1420,7674,3.3043478260869565,None,NO,Average,Average
460.0,2,1.0,890,2100,1.0,0,0,3,6,760,130,1919,0.0,98107,47.65600000000001,-122.359,1600,4250,1.934782608695652,None,NO,Good,Low Average
460.0,2,3.0,1880,40575,1.0,0,0,2,9,1880,0,1987,0.0,98024,47.5614,-121.899,1930,32935,4.086956521739131,None,NO,Average,Better
460.0,4,2.0,2860,15054,1.0,0,0,2,8,1460,1400,1957,0.0,98155,47.7655,-122.3,1730,18525,6.217391304347826,None,NO,Average,Good
460.0,3,2.0,1210,7500,1.0,0,0,2,7,1210,0,1951,0.0,98027,47.5294,-122.03299999999999,1250,6000,2.630434782608696,None,NO,Average,Average
460.0,4,2.0,2090,40419,1.0,0,0,3,7,2090,0,1984,0.0,98027,47.4691,-121.993,2380,63162,4.543478260869565,None,NO,Good,Average
460.0,3,2.0,1970,9135,1.0,0,0,3,7,1370,600,1961,0.0,98011,47.7603,-122.215,1880,9650,4.282608695652174,None,NO,Good,Average
460.0,5,3.0,3390,9760,1.0,0,0,4,8,1750,0,1978,0.0,98058,47.4462,-122.137,2360,9600,7.369565217391305,None,NO,Very Good,Good
460.0,2,2.0,1390,4160,1.0,0,0,4,6,790,600,1916,0.0,98105,47.6681,-122.324,1090,4160,3.0217391304347827,None,NO,Very Good,Low Average
460.0,2,2.0,1230,929,2.0,0,0,2,8,1020,210,2004,0.0,98122,47.6191,-122.301,1270,1370,2.6739130434782608,None,NO,Average,Good
460.0,4,3.0,2550,19017,1.0,0,0,3,7,1300,1250,1961,0.0,98155,47.7682,-122.28399999999999,2080,21100,5.543478260869565,None,NO,Good,Average
460.0,4,2.0,2690,36114,2.0,0,0,3,9,2690,0,1986,0.0,98092,47.3106,-122.116,2570,35091,5.8478260869565215,None,NO,Good,Better
460.0,4,3.0,2230,52983,2.0,0,0,2,8,2230,0,1991,0.0,98030,47.3577,-122.195,2060,8755,4.8478260869565215,None,NO,Average,Good
460.0,2,2.0,1820,7800,1.0,0,0,3,7,1240,580,1956,0.0,98133,47.7513,-122.35700000000001,1400,7800,3.9565217391304346,None,NO,Good,Average
460.0,3,2.0,2350,10450,1.0,0,0,2,8,1390,960,1977,0.0,98028,47.7433,-122.259,2250,10450,5.108695652173913,None,NO,Average,Good
460.0,5,2.0,1910,12264,1.0,0,0,3,7,1010,900,1963,0.0,98007,47.601000000000006,-122.134,1700,9179,4.1521739130434785,None,NO,Good,Average
460.0,4,3.0,2200,9676,1.0,0,0,2,8,1500,700,1979,0.0,98028,47.7713,-122.259,2120,9585,4.782608695652174,None,NO,Average,Good
460.0,3,2.0,1400,2003,1.0,0,0,3,8,700,700,1908,2006.0,98119,47.6508,-122.368,1370,1281,3.0434782608695654,None,NO,Good,Good
460.0,3,2.0,2560,8400,1.0,0,0,2,7,1970,590,1959,0.0,98011,47.7668,-122.197,1970,8400,5.565217391304348,None,NO,Average,Average
460.0,4,2.0,1750,5500,1.5,0,0,4,7,1050,700,1926,0.0,98117,47.6802,-122.38799999999999,1640,5500,3.8043478260869565,None,NO,Very Good,Average
460.0,4,3.0,2080,17532,2.0,0,0,2,9,2080,0,1996,0.0,98059,47.4835,-122.13600000000001,2550,12560,4.521739130434782,None,NO,Average,Better
460.0,2,1.0,1020,4002,1.0,0,0,4,7,1020,0,1953,0.0,98116,47.5828,-122.395,1780,5000,2.217391304347826,None,NO,Very Good,Average
460.0,3,2.0,1760,9055,2.0,0,0,3,7,1760,0,1985,0.0,98052,47.6534,-122.12799999999999,2010,9383,3.8260869565217392,None,NO,Good,Average
460.0,2,1.0,880,3300,1.0,0,0,3,7,880,0,1909,0.0,98107,47.6566,-122.36,1960,5500,1.9130434782608696,None,NO,Good,Average
460.0,3,2.0,1440,7070,1.0,0,0,2,7,1440,0,1980,0.0,98052,47.6947,-122.125,1440,7210,3.130434782608696,None,NO,Average,Average
460.0,3,2.0,1200,7320,1.0,0,0,2,7,1200,0,1955,0.0,98115,47.6986,-122.286,1750,8220,2.608695652173913,None,NO,Average,Average
460.0,3,2.0,1650,7313,1.0,0,0,2,7,1220,430,1975,0.0,98011,47.7375,-122.194,1690,7252,3.5869565217391304,None,NO,Average,Average
460.0,3,2.0,1453,2225,2.0,0,0,3,8,1453,0,1986,0.0,98006,47.5429,-122.18799999999999,1860,2526,3.158695652173913,None,NO,Good,Good
460.0,3,2.0,1660,9900,2.0,0,0,2,8,1660,0,1978,0.0,98033,47.6704,-122.184,1720,6600,3.608695652173913,None,NO,Average,Good
460.0,3,2.0,1550,4708,1.0,0,0,3,7,860,690,1949,0.0,98115,47.6759,-122.286,1880,5600,3.369565217391304,None,NO,Good,Average
460.0,3,2.0,2060,4437,1.0,0,0,2,7,1030,1030,1929,0.0,98126,47.5705,-122.376,1750,4452,4.478260869565218,None,NO,Average,Average
459.995,4,3.0,2350,3760,2.0,0,0,2,8,2350,0,2014,0.0,98059,47.4786,-122.12299999999999,2590,4136,5.108751182078066,None,NO,Average,Good
459.99,3,3.0,2680,5539,2.0,0,0,2,8,2680,0,2013,0.0,98045,47.4761,-121.734,2990,6037,5.82621361333942,None,NO,Average,Good
459.95,4,2.0,2430,9747,1.0,0,0,2,8,1780,650,1974,0.0,98155,47.7687,-122.27600000000001,2340,10296,5.283182954668986,None,NO,Average,Good
459.95,5,3.0,3078,6371,2.0,0,0,2,9,3078,0,2014,0.0,98042,47.3587,-122.163,1979,19030,6.692031742580715,None,NO,Average,Better
459.95,4,2.0,2760,21465,1.0,0,0,3,9,2120,640,1979,0.0,98042,47.3818,-122.165,2550,13144,6.000652244809219,None,NO,Good,Better
459.95,3,2.0,1850,6869,1.0,0,2,4,6,1100,750,1919,1934.0,98166,47.4648,-122.363,1850,10096,4.022176323513426,Average,NO,Very Good,Low Average
459.95,3,3.0,2340,4273,2.0,0,0,2,7,2340,0,2002,0.0,98065,47.5362,-121.87799999999999,2400,4624,5.087509511903468,None,NO,Average,Average
459.95,4,3.0,2800,6567,2.0,0,0,2,9,2800,0,2006,0.0,98038,47.3555,-122.00200000000001,3400,5900,6.087618219371671,None,NO,Average,Better
459.95,4,3.0,2000,6107,2.0,0,0,2,8,2000,0,2003,0.0,98011,47.7557,-122.221,2040,6520,4.348298728122622,None,NO,Average,Good
459.9,3,2.0,2580,11000,1.0,0,0,3,7,1290,1290,1951,0.0,98006,47.5646,-122.181,2280,17643,5.609915198956295,None,NO,Good,Average
459.9,3,2.0,2340,51836,1.5,0,0,2,8,1510,830,1978,0.0,98027,47.4846,-122.035,2060,77536,5.088062622309198,None,NO,Average,Good
459.9,3,2.0,2250,8000,1.0,0,0,2,8,1460,790,1976,0.0,98034,47.7229,-122.20200000000001,1930,9000,4.892367906066537,None,NO,Average,Good
459.8,3,2.0,1690,16061,1.0,0,0,2,7,1690,0,1984,0.0,98074,47.6359,-122.035,1280,12436,3.6755110917790343,None,NO,Average,Average
459.5,2,2.0,1170,1079,3.0,0,0,2,7,1170,0,2003,0.0,98103,47.6607,-122.333,1170,1116,2.546245919477693,None,NO,Average,Average
459.5,4,3.0,2060,8968,1.0,0,0,3,7,1190,870,1975,0.0,98155,47.7686,-122.31700000000001,1350,8972,4.483133841131665,None,NO,Good,Average
459.5,2,1.0,1250,3825,1.0,0,0,2,7,850,400,1929,0.0,98117,47.6805,-122.38,1370,4998,2.720348204570185,None,NO,Average,Average
459.5,3,2.0,1470,4950,1.0,0,0,2,7,1030,440,1984,0.0,98133,47.7325,-122.337,1100,5250,3.1991294885745374,None,NO,Average,Average
459.0,2,2.0,1010,1107,2.0,0,0,2,8,710,300,2006,0.0,98119,47.6363,-122.37100000000001,1140,1531,2.2004357298474946,None,NO,Average,Good
459.0,3,2.0,1730,7807,1.0,0,0,2,7,1260,470,1976,0.0,98034,47.7211,-122.169,1800,7650,3.7690631808278865,None,NO,Average,Average
459.0,4,3.0,2530,10000,2.0,0,0,2,7,2530,0,2013,0.0,98148,47.431000000000004,-122.335,1420,9898,5.5119825708061,None,NO,Average,Average
459.0,2,2.0,1170,4887,1.0,0,0,2,6,1020,150,1929,0.0,98117,47.695,-122.366,1170,5441,2.549019607843137,None,NO,Average,Low Average
459.0,3,3.0,1780,4000,2.0,0,0,3,8,1780,0,1995,0.0,98029,47.5677,-122.00299999999999,1730,4000,3.877995642701525,None,NO,Good,Good
459.0,4,3.0,2790,6600,2.0,0,0,2,9,2790,0,2000,0.0,98058,47.4362,-122.109,2900,6752,6.078431372549019,None,NO,Average,Better
459.0,4,2.0,2260,9703,1.0,0,0,1,8,1660,600,1978,0.0,98052,47.6622,-122.145,2390,8455,4.923747276688453,None,NO,Fair,Good
459.0,4,2.0,1560,3840,1.0,0,0,3,6,960,600,1924,0.0,98117,47.6882,-122.365,1560,4800,3.3986928104575163,None,NO,Good,Low Average
459.0,3,2.0,1620,7330,1.0,0,0,3,7,1090,530,1974,0.0,98034,47.7148,-122.213,1380,7191,3.5294117647058822,None,NO,Good,Average
459.0,3,2.0,1160,1031,3.0,0,0,2,8,1160,0,2008,0.0,98103,47.6538,-122.35700000000001,1268,1688,2.52723311546841,None,NO,Average,Good
459.0,3,2.0,1480,800,2.0,0,0,2,8,1000,480,2014,0.0,98136,47.5492,-122.387,1480,886,3.224400871459695,None,NO,Average,Good
459.0,2,2.0,1480,804,3.0,0,0,2,8,1480,0,2008,0.0,98122,47.602,-122.30799999999999,1380,1751,3.224400871459695,None,NO,Average,Good
459.0,4,3.0,1900,9077,2.0,0,0,2,7,1900,0,1954,2015.0,98155,47.7684,-122.304,1900,12868,4.139433551198257,None,NO,Average,Average
459.0,3,1.0,1320,5000,1.5,0,0,2,7,1320,0,1912,0.0,98116,47.5711,-122.38600000000001,1320,4179,2.8758169934640523,None,NO,Average,Average
459.0,2,3.0,1240,1249,3.0,0,0,2,8,1240,0,2006,0.0,98107,47.6718,-122.38600000000001,1240,2500,2.701525054466231,None,NO,Average,Good
459.0,4,2.0,2020,9583,2.0,0,0,3,7,2020,0,1963,0.0,98034,47.7283,-122.238,1770,8625,4.400871459694989,None,NO,Good,Average
459.0,4,2.0,2360,7080,1.0,0,0,4,6,1180,1180,1925,0.0,98126,47.5261,-122.376,1340,7200,5.14161220043573,None,NO,Very Good,Low Average
459.0,5,4.0,2640,6895,2.0,0,0,2,7,2640,0,2001,0.0,98065,47.5298,-121.87899999999999,2640,5267,5.751633986928105,None,NO,Average,Average
459.0,5,3.0,2650,12987,1.0,0,0,3,7,1350,1300,1979,0.0,98028,47.7482,-122.244,2160,12726,5.773420479302832,None,NO,Good,Average
459.0,3,3.0,2440,2076,2.0,0,0,2,8,1930,510,2006,0.0,98126,47.5476,-122.37,2440,2310,5.315904139433552,None,NO,Average,Good
458.95,2,1.0,1530,4370,1.0,0,0,2,7,1130,400,1946,0.0,98115,47.6888,-122.30799999999999,1580,4275,3.333696481098159,None,NO,Average,Average
458.5,2,2.0,1160,6828,1.0,0,0,2,7,860,300,1941,0.0,98115,47.6937,-122.29799999999999,1250,6828,2.529989094874591,None,NO,Average,Average
458.5,3,2.0,1250,9605,1.0,0,0,2,7,1250,0,1964,0.0,98008,47.6325,-122.12100000000001,1570,9605,2.7262813522355507,None,NO,Average,Average
458.5,3,2.0,1280,1920,1.5,0,0,2,7,1280,0,1905,1990.0,98122,47.6117,-122.301,1280,3150,2.791712104689204,None,NO,Average,Average
458.5,3,2.0,1890,1599,2.0,0,0,2,9,1430,460,2012,0.0,98136,47.5438,-122.385,1780,1562,4.122137404580153,None,NO,Average,Better
458.45,4,1.0,1330,9715,1.0,0,0,3,7,970,360,1957,0.0,98008,47.6038,-122.12200000000001,1590,8400,2.9010797251608684,None,NO,Good,Average
458.4,4,3.0,1910,10300,1.0,0,0,2,8,1910,0,1921,0.0,98177,47.7581,-122.359,1910,7750,4.166666666666667,None,NO,Average,Good
458.0,3,2.0,1570,12196,1.0,0,0,3,7,1570,0,1972,0.0,98045,47.4866,-121.786,1740,12196,3.427947598253275,None,NO,Good,Average
458.0,2,2.0,990,5850,1.0,0,0,3,6,990,0,1942,0.0,98125,47.7132,-122.321,840,6110,2.1615720524017465,None,NO,Good,Low Average
458.0,3,2.0,2020,8555,1.0,0,0,3,7,1220,800,1957,0.0,98125,47.7278,-122.287,1600,8148,4.4104803493449785,None,NO,Good,Average
458.0,5,3.0,3090,23265,1.0,0,0,2,8,2990,100,1957,0.0,98011,47.7709,-122.212,2560,18773,6.746724890829694,None,NO,Average,Good
458.0,4,3.0,3280,62726,1.5,0,0,2,7,3280,0,1979,0.0,98077,47.7509,-122.056,3210,73616,7.1615720524017465,None,NO,Average,Average
458.0,3,1.0,1660,7500,1.0,0,0,3,7,1060,600,1940,0.0,98125,47.7105,-122.306,1450,7500,3.6244541484716155,None,NO,Good,Average
458.0,3,3.0,1870,5013,2.0,0,0,2,8,1870,0,2003,0.0,98011,47.7552,-122.221,2040,5555,4.08296943231441,None,NO,Average,Good
