price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,rate_price,view_str,water_str,condition_str,grade_str,mean_sqft,mean_price
358.0,3,2.0,1810,100188,1.0,0,0,4,7,1810,0,1969,0.0,98022,47.2175,-121.995,1540,40415,5.055865921787709,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
358.0,3,2.0,1610,6655,2.0,0,0,3,7,1610,0,1985,0.0,98058,47.4296,-122.161,1780,7529,4.4972067039106145,None,NO,Good,Average,1624.0097686849138,319.0479993548982
358.0,3,2.0,2450,12497,1.0,0,0,3,7,2450,0,1967,0.0,98065,47.5317,-121.834,1560,11700,6.843575418994414,None,NO,Good,Average,1624.0097686849138,319.0479993548982
358.0,3,1.0,1150,4681,1.0,0,0,2,7,1150,0,1955,0.0,98133,47.7284,-122.336,1150,6800,3.212290502793296,None,NO,Average,Average,1624.0097686849138,319.0479993548982
358.0,3,1.0,940,6695,1.0,0,0,3,6,940,0,1959,0.0,98008,47.6195,-122.12,1230,7400,2.625698324022346,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
358.0,4,2.0,2200,3060,1.0,0,0,2,7,1100,1100,1908,0.0,98118,47.565,-122.28399999999999,1410,5100,6.145251396648045,None,NO,Average,Average,1624.0097686849138,319.0479993548982
358.0,2,3.0,1278,987,2.0,0,0,2,7,1002,276,2007,0.0,98136,47.5532,-122.381,1220,1287,3.569832402234637,None,NO,Average,Average,1624.0097686849138,319.0479993548982
358.0,3,1.0,890,9870,1.0,0,0,3,7,890,0,1960,0.0,98056,47.5398,-122.178,1270,9861,2.4860335195530725,None,NO,Good,Average,1624.0097686849138,319.0479993548982
358.0,2,2.0,960,1808,2.0,0,0,2,7,960,0,1993,0.0,98122,47.6183,-122.29799999999999,1290,1668,2.6815642458100557,None,NO,Average,Average,1624.0097686849138,319.0479993548982
358.0,2,1.0,1140,8340,1.0,0,0,2,7,1140,0,1948,0.0,98155,47.7448,-122.3,1030,8149,3.184357541899441,None,NO,Average,Average,1624.0097686849138,319.0479993548982
358.0,3,2.0,1250,7194,1.0,0,0,3,7,1250,0,1969,0.0,98034,47.7298,-122.23100000000001,1340,7242,3.4916201117318435,None,NO,Good,Average,1624.0097686849138,319.0479993548982
358.0,3,3.0,2026,7611,2.0,0,0,2,8,2026,0,2010,0.0,98042,47.3733,-122.162,2270,7611,5.659217877094972,None,NO,Average,Good,1624.0097686849138,319.0479993548982
358.0,5,3.0,2460,5604,2.0,0,0,2,8,2460,0,2011,0.0,98038,47.3658,-122.037,2210,6395,6.871508379888268,None,NO,Average,Good,1624.0097686849138,319.0479993548982
358.0,4,3.0,1830,7308,2.0,0,0,2,7,1830,0,2002,0.0,98038,47.3565,-122.015,1830,5692,5.111731843575419,None,NO,Average,Average,1624.0097686849138,319.0479993548982
357.95,2,1.0,810,3880,1.0,0,0,2,7,810,0,1952,0.0,98107,47.6631,-122.365,900,4365,2.26288587791591,None,NO,Average,Average,1624.0097686849138,319.0479993548982
357.823,3,2.0,1240,9196,1.0,0,0,2,8,1240,0,1968,0.0,98072,47.7562,-122.094,1690,10800,3.46540049130436,None,NO,Average,Good,1624.0097686849138,319.0479993548982
357.562,2,2.0,1210,1032,2.0,0,0,2,8,1210,0,2014,0.0,98029,47.5522,-121.999,1210,1090,3.3840285041475324,None,NO,Average,Good,1624.0097686849138,319.0479993548982
357.5,3,3.0,1730,1442,2.0,0,0,2,8,1440,290,2008,0.0,98106,47.5344,-122.348,1370,1524,4.839160839160839,None,NO,Average,Good,1624.0097686849138,319.0479993548982
357.5,3,1.0,1000,4080,1.0,0,0,3,7,740,260,1945,0.0,98126,47.5351,-122.381,1480,4080,2.797202797202797,None,NO,Good,Average,1624.0097686849138,319.0479993548982
357.5,3,1.0,1450,8100,1.0,0,0,2,6,1450,0,1952,0.0,98125,47.7027,-122.289,1450,7800,4.055944055944056,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
357.5,3,2.0,1540,11858,1.0,0,0,3,7,1540,0,1966,0.0,98059,47.4755,-122.15700000000001,1550,11473,4.3076923076923075,None,NO,Good,Average,1624.0097686849138,319.0479993548982
357.5,3,1.0,1070,10125,1.0,0,0,2,7,1070,0,1961,0.0,98033,47.7012,-122.167,1540,10200,2.993006993006993,None,NO,Average,Average,1624.0097686849138,319.0479993548982
357.5,3,4.0,2080,5100,2.0,0,0,2,8,2080,0,2004,0.0,98038,47.35,-122.005,2080,5100,5.818181818181818,None,NO,Average,Good,1624.0097686849138,319.0479993548982
357.5,3,2.0,1630,9403,1.0,0,0,2,7,1630,0,1983,0.0,98155,47.757,-122.316,1430,8461,4.559440559440559,None,NO,Average,Average,1624.0097686849138,319.0479993548982
357.5,5,3.0,3270,9146,2.0,0,0,2,7,3270,0,2002,0.0,98092,47.3342,-122.169,3200,6300,9.146853146853147,None,NO,Average,Average,1624.0097686849138,319.0479993548982
357.25,3,2.0,1400,8840,1.0,0,0,3,6,1400,0,1952,0.0,98125,47.7273,-122.309,1260,8840,3.918824352694192,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
357.186,2,2.0,1210,1040,2.0,0,0,2,8,1210,0,2014,0.0,98029,47.5519,-121.999,1210,1090,3.387590779033893,None,NO,Average,Good,1624.0097686849138,319.0479993548982
357.0,3,2.0,2400,14012,1.0,0,0,2,9,2400,0,1971,0.0,98003,47.3371,-122.325,2800,13988,6.722689075630252,None,NO,Average,Better,1624.0097686849138,319.0479993548982
357.0,5,3.0,2750,12350,2.0,0,0,2,8,2750,0,1987,0.0,98031,47.419,-122.206,1650,9810,7.703081232492997,None,NO,Average,Good,1624.0097686849138,319.0479993548982
357.0,3,2.0,1590,6750,1.0,0,0,2,7,1080,510,1976,0.0,98034,47.73,-122.191,1590,7400,4.453781512605042,None,NO,Average,Average,1624.0097686849138,319.0479993548982
357.0,4,3.0,2700,49428,1.0,0,0,3,9,2700,0,1988,0.0,98042,47.3168,-122.079,2728,85905,7.563025210084033,None,NO,Good,Better,1624.0097686849138,319.0479993548982
357.0,4,3.0,2380,7066,2.0,0,0,3,7,2380,0,1997,0.0,98031,47.3982,-122.17200000000001,2310,8127,6.666666666666667,None,NO,Good,Average,1624.0097686849138,319.0479993548982
357.0,2,1.0,870,4600,1.0,0,0,3,7,870,0,1942,0.0,98126,47.5274,-122.37899999999999,930,4600,2.436974789915966,None,NO,Good,Average,1624.0097686849138,319.0479993548982
357.0,5,3.0,1540,4000,1.0,0,0,2,7,1140,400,1990,0.0,98106,47.533,-122.354,1630,4000,4.313725490196078,None,NO,Average,Average,1624.0097686849138,319.0479993548982
357.0,3,1.0,1370,6450,1.0,0,0,2,7,1370,0,1948,0.0,98125,47.7195,-122.288,1550,6898,3.8375350140056024,None,NO,Average,Average,1624.0097686849138,319.0479993548982
357.0,3,2.0,2460,53882,1.0,1,4,2,7,2460,0,1955,0.0,98198,47.3811,-122.325,2660,32625,6.890756302521009,Excellent,YES,Average,Average,1624.0097686849138,319.0479993548982
357.0,5,3.0,2990,9240,2.0,0,0,2,8,2990,0,2015,0.0,98133,47.7384,-122.348,1970,18110,8.375350140056023,None,NO,Average,Good,1624.0097686849138,319.0479993548982
357.0,4,3.0,1980,9757,2.0,0,0,4,7,1980,0,1995,0.0,98038,47.3675,-122.01899999999999,1610,6147,5.546218487394958,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
357.0,3,2.0,1340,11744,1.0,0,0,1,7,1340,0,1950,0.0,98146,47.4947,-122.36,2020,13673,3.753501400560224,None,NO,Fair,Average,1624.0097686849138,319.0479993548982
357.0,3,2.0,1250,17493,1.0,0,0,2,7,1250,0,1972,0.0,98155,47.7613,-122.274,2180,19553,3.5014005602240896,None,NO,Average,Average,1624.0097686849138,319.0479993548982
356.999,3,2.0,1010,1546,2.0,0,0,2,8,1010,0,1971,2014.0,98144,47.5998,-122.311,1010,1517,2.829139577421785,None,NO,Average,Good,1624.0097686849138,319.0479993548982
356.7,2,1.0,1090,5000,1.0,0,0,3,7,730,360,1942,0.0,98126,47.5258,-122.37799999999999,990,5250,3.055789178581441,None,NO,Good,Average,1624.0097686849138,319.0479993548982
356.5,4,2.0,1570,9670,1.0,0,0,2,7,1170,400,1959,0.0,98028,47.7432,-122.24799999999999,2080,9100,4.403927068723703,None,NO,Average,Average,1624.0097686849138,319.0479993548982
356.5,4,3.0,2570,11473,2.0,0,0,2,8,2570,0,2008,0.0,98003,47.2809,-122.296,2430,5997,7.208976157082749,None,NO,Average,Good,1624.0097686849138,319.0479993548982
356.25,3,3.0,2060,5115,2.0,0,0,2,9,2060,0,2014,0.0,98092,47.3261,-122.163,2648,4500,5.782456140350877,None,NO,Average,Better,1624.0097686849138,319.0479993548982
356.2,3,2.0,1690,10062,1.0,0,2,4,7,940,750,1928,0.0,98178,47.5102,-122.241,2390,6650,4.744525547445256,Average,NO,Very Good,Average,1624.0097686849138,319.0479993548982
356.0,3,2.0,1140,7500,1.0,0,0,2,7,1140,0,1976,0.0,98074,47.619,-122.064,1380,7500,3.202247191011236,None,NO,Average,Average,1624.0097686849138,319.0479993548982
356.0,4,2.0,1600,12500,1.0,0,0,4,7,1600,0,1938,0.0,98166,47.4713,-122.355,1260,8306,4.49438202247191,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
356.0,3,1.0,920,3863,1.0,0,0,2,6,920,0,1970,0.0,98118,47.5524,-122.27,1080,5150,2.5842696629213484,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
356.0,3,3.0,1590,3411,2.0,0,0,2,7,1590,0,2000,0.0,98065,47.5303,-121.87799999999999,1590,3411,4.466292134831461,None,NO,Average,Average,1624.0097686849138,319.0479993548982
356.0,4,3.0,2470,5074,2.0,0,0,2,8,2470,0,2004,0.0,98038,47.3457,-122.041,2470,5078,6.938202247191011,None,NO,Average,Good,1624.0097686849138,319.0479993548982
356.0,2,1.0,920,4095,1.0,0,0,3,6,920,0,1914,0.0,98118,47.5484,-122.27799999999999,1460,4945,2.5842696629213484,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
356.0,3,2.0,1680,8712,1.0,0,0,2,8,1680,0,1964,0.0,98059,47.4811,-122.149,1850,8797,4.719101123595506,None,NO,Average,Good,1624.0097686849138,319.0479993548982
356.0,2,1.0,1430,365904,1.0,0,0,2,7,1010,420,1991,0.0,98065,47.51300000000001,-121.85700000000001,2300,253519,4.01685393258427,None,NO,Average,Average,1624.0097686849138,319.0479993548982
356.0,3,4.0,2100,12384,2.0,0,0,2,9,2100,0,1980,0.0,98188,47.4687,-122.26299999999999,2400,7776,5.898876404494382,None,NO,Average,Better,1624.0097686849138,319.0479993548982
356.0,4,2.0,2020,48693,1.5,0,0,2,7,2020,0,1949,0.0,98045,47.4646,-121.759,1610,34900,5.674157303370786,None,NO,Average,Average,1624.0097686849138,319.0479993548982
356.0,2,2.0,1230,989,3.0,0,0,2,8,1230,0,2007,0.0,98103,47.6975,-122.348,1230,1223,3.455056179775281,None,NO,Average,Good,1624.0097686849138,319.0479993548982
356.0,2,2.0,1060,16470,1.0,0,0,2,7,1060,0,1977,0.0,98072,47.7409,-122.089,1790,16748,2.9775280898876404,None,NO,Average,Average,1624.0097686849138,319.0479993548982
356.0,3,1.0,940,2366,1.0,0,0,2,6,940,0,1916,0.0,98107,47.6744,-122.383,1500,5000,2.640449438202247,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
356.0,3,2.0,2280,8765,2.0,0,0,2,8,2280,0,1977,0.0,98058,47.4419,-122.133,1920,8265,6.404494382022472,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.95,4,3.0,1960,8540,1.0,0,0,2,7,1220,740,1955,0.0,98177,47.7654,-122.359,1910,9120,5.506391347099312,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.9,3,3.0,2090,3821,2.0,0,0,2,7,2090,0,2008,0.0,98038,47.3655,-122.01700000000001,2040,4200,5.872436077549874,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.5,5,2.0,2360,19899,1.0,0,0,3,7,2360,0,1968,0.0,98010,47.3299,-122.046,1860,19998,6.638537271448664,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.5,3,1.0,1120,10032,1.0,0,0,2,7,1120,0,1962,0.0,98034,47.7182,-122.194,1210,9918,3.150492264416315,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.5,3,3.0,2600,5540,2.0,0,0,2,8,2600,0,2004,0.0,98038,47.3446,-122.041,2600,5540,7.313642756680731,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.425,4,3.0,3238,9112,1.0,0,2,3,8,1678,1560,1979,0.0,98198,47.4005,-122.311,3056,9668,9.11022015896462,Average,NO,Good,Good,1624.0097686849138,319.0479993548982
355.3,3,3.0,1620,7410,1.0,0,0,4,7,1620,0,1955,0.0,98133,47.7708,-122.335,1450,8121,4.559527160146355,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
355.2,3,1.0,1120,7320,1.0,0,0,3,7,1120,0,1954,0.0,98146,47.5103,-122.382,1410,6328,3.1531531531531534,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,2040,22693,1.0,0,0,3,8,2040,0,1980,0.0,98042,47.3519,-122.14,1950,6280,5.746478873239437,None,NO,Good,Good,1624.0097686849138,319.0479993548982
355.0,4,3.0,2150,3600,2.0,0,0,2,7,2150,0,2010,0.0,98038,47.3658,-122.01899999999999,2220,3915,6.056338028169014,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,1,2.0,750,20339,1.0,0,0,3,4,550,200,1946,0.0,98059,47.4756,-122.09,2020,23958,2.112676056338028,None,NO,Good,Low,1624.0097686849138,319.0479993548982
355.0,3,1.0,1600,5001,1.5,0,0,4,6,1080,520,1930,0.0,98125,47.7232,-122.289,1340,5001,4.507042253521127,None,NO,Very Good,Low Average,1624.0097686849138,319.0479993548982
355.0,3,3.0,2620,78843,1.0,0,3,3,7,1310,1310,1964,0.0,98092,47.2584,-122.09299999999999,2330,130244,7.380281690140845,Good,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,4,2.0,1810,4970,2.0,0,0,2,7,1810,0,2003,0.0,98059,47.5003,-122.156,1810,4858,5.098591549295775,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,4,2.0,2040,15000,1.0,0,0,3,7,1360,0,1967,0.0,98092,47.3107,-122.189,2310,15000,5.746478873239437,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,4,2.0,1870,3497,1.0,0,0,2,7,1200,670,1954,0.0,98106,47.5309,-122.34700000000001,1270,3497,5.267605633802817,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,4,1.0,1440,7215,1.5,0,0,2,7,1440,0,1969,0.0,98034,47.7133,-122.212,1150,7215,4.056338028169014,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,1730,7416,1.5,0,0,2,7,1730,0,1954,0.0,98133,47.76,-122.34899999999999,1390,6490,4.873239436619718,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,2040,8173,1.0,0,0,2,7,1470,570,1958,0.0,98133,47.7439,-122.333,1900,8172,5.746478873239437,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,2,1.0,840,6720,1.0,0,0,2,7,840,0,1952,0.0,98116,47.5707,-122.396,1250,6720,2.3661971830985915,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,3,1.0,1890,36300,1.0,0,0,2,7,1890,0,1962,0.0,98024,47.5719,-121.914,1746,54014,5.323943661971831,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,5,3.0,2344,8000,1.0,0,0,3,8,1560,784,1976,0.0,98023,47.3185,-122.37700000000001,2344,8000,6.602816901408451,None,NO,Good,Good,1624.0097686849138,319.0479993548982
355.0,2,1.0,1350,368517,1.0,0,0,2,6,1350,0,1947,0.0,98077,47.7617,-122.061,2330,104108,3.8028169014084505,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
355.0,2,2.0,1620,3640,1.0,0,0,2,7,900,720,1929,0.0,98108,47.543,-122.29899999999999,1590,5538,4.563380281690141,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,1445,1087,2.0,0,0,2,7,1300,145,2005,0.0,98027,47.5339,-122.06700000000001,1410,1336,4.070422535211268,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,2,1.0,900,6656,1.0,0,0,2,7,900,0,1940,0.0,98126,47.5467,-122.37700000000001,1230,6400,2.535211267605634,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,4,2.0,2160,8000,1.0,0,0,3,9,1660,500,1976,0.0,98023,47.3165,-122.382,2350,8200,6.084507042253521,None,NO,Good,Better,1624.0097686849138,319.0479993548982
355.0,5,3.0,3220,5806,2.0,0,0,2,8,3220,0,2002,0.0,98042,47.3714,-122.103,2760,5813,9.070422535211268,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.0,2,2.0,1760,4600,1.0,0,0,3,7,850,910,1926,0.0,98126,47.5654,-122.37200000000001,1150,4800,4.957746478873239,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,4,2.0,2200,3404,2.0,0,0,2,8,2200,0,2005,0.0,98038,47.3895,-122.03399999999999,2200,3449,6.197183098591549,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.0,3,1.0,1180,5965,1.5,0,0,3,6,1180,0,1928,0.0,98125,47.7281,-122.29899999999999,1270,7710,3.323943661971831,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
355.0,1,1.0,530,33278,1.0,0,2,3,4,530,0,1950,0.0,98074,47.6412,-122.079,2830,14311,1.4929577464788732,Average,NO,Good,Low,1624.0097686849138,319.0479993548982
355.0,4,2.0,1770,8890,1.0,0,0,4,6,1770,0,1949,0.0,98166,47.4589,-122.353,1010,7620,4.985915492957746,None,NO,Very Good,Low Average,1624.0097686849138,319.0479993548982
355.0,4,3.0,1780,15000,2.0,0,0,1,7,1780,0,1993,0.0,98058,47.4239,-122.15299999999999,2005,9680,5.014084507042254,None,NO,Fair,Average,1624.0097686849138,319.0479993548982
355.0,3,3.0,1850,9600,1.0,0,0,2,7,1230,620,1981,0.0,98028,47.7717,-122.25,1970,10000,5.211267605633803,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,4,3.0,2390,6775,2.0,0,0,2,7,2390,0,2003,0.0,98056,47.4811,-122.182,2560,6346,6.732394366197183,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,2,1.0,1450,9150,1.0,0,0,3,7,1450,0,1965,0.0,98188,47.4689,-122.277,1440,10636,4.084507042253521,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,1430,4777,2.0,0,0,2,7,1430,0,2010,0.0,98059,47.4867,-122.152,1639,3854,4.028169014084507,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,5,3.0,2530,9375,1.0,0,0,4,7,1530,1000,1966,0.0,98030,47.3738,-122.214,2250,8200,7.126760563380282,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
355.0,5,3.0,2540,5100,2.0,0,0,2,7,2540,0,2014,0.0,98168,47.5123,-122.316,1400,9440,7.154929577464789,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,2,1.0,2020,6720,1.0,0,0,2,7,1010,1010,1948,0.0,98118,47.5474,-122.291,1720,6720,5.690140845070423,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,4,3.0,2580,9601,2.0,0,0,3,7,2130,450,1992,0.0,98070,47.3726,-122.43299999999999,1900,10092,7.267605633802817,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,3,3.0,1880,5290,1.0,0,0,2,8,1250,630,1974,0.0,98108,47.5401,-122.3,2030,5092,5.295774647887324,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.0,4,3.0,2570,6466,2.0,0,0,2,9,2570,0,1999,0.0,98092,47.3324,-122.17,2520,6667,7.23943661971831,None,NO,Average,Better,1624.0097686849138,319.0479993548982
355.0,3,3.0,1810,3192,1.0,0,0,2,7,1070,740,2001,0.0,98019,47.7364,-121.969,1740,3720,5.098591549295775,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,3,1.0,1180,7573,1.0,0,0,3,7,1180,0,1977,0.0,98155,47.7372,-122.294,1320,7573,3.323943661971831,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,2160,8091,1.5,0,0,2,8,2160,0,2000,0.0,98003,47.3474,-122.303,2190,8297,6.084507042253521,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.0,2,1.0,1250,4558,1.0,0,0,2,7,1250,0,1948,0.0,98126,47.5318,-122.37899999999999,1180,4494,3.5211267605633805,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,1120,7740,1.0,0,0,3,6,860,260,1948,0.0,98125,47.7107,-122.291,1240,7740,3.1549295774647885,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
355.0,3,1.0,940,8512,1.0,0,0,3,7,940,0,1967,0.0,98033,47.7002,-122.191,1060,8512,2.647887323943662,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,4,2.0,2230,11536,1.0,0,1,3,7,1220,1010,1954,0.0,98166,47.4409,-122.348,2170,12465,6.28169014084507,Fair,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,4,3.0,1890,7867,2.0,0,0,2,8,1890,0,1996,0.0,98038,47.3788,-122.031,2250,7867,5.323943661971831,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.0,2,2.0,930,747,2.0,0,0,2,8,630,300,2007,0.0,98144,47.5844,-122.316,940,6000,2.619718309859155,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.0,2,1.0,1270,3200,1.0,0,0,3,7,960,310,1920,0.0,98103,47.6565,-122.348,1410,1320,3.5774647887323945,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,1460,7203,1.0,0,0,2,7,1460,0,1990,0.0,98056,47.5049,-122.189,1570,7203,4.112676056338028,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,1370,4790,2.0,0,0,3,7,1370,0,1982,0.0,98034,47.7253,-122.164,1370,3799,3.859154929577465,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,1240,15867,1.0,0,0,2,7,1240,0,1962,0.0,98034,47.7167,-122.20200000000001,1570,9600,3.492957746478873,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,3,1.0,1420,3060,1.0,0,0,3,7,860,560,1923,0.0,98103,47.6872,-122.346,1350,4000,4.0,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,4,3.0,2040,8265,2.0,0,0,2,7,2040,0,1996,0.0,98146,47.4973,-122.34100000000001,2160,8265,5.746478873239437,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,1480,2502,2.0,0,0,2,7,1480,0,1991,0.0,98103,47.6969,-122.338,1850,5000,4.169014084507042,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,1960,7705,1.0,0,0,3,7,980,980,1950,0.0,98106,47.53,-122.34700000000001,1380,4349,5.52112676056338,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,4,2.0,2160,7417,1.0,0,0,3,7,1360,800,1983,0.0,98056,47.5122,-122.181,1880,8022,6.084507042253521,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,4,3.0,2770,7000,1.0,0,0,3,7,1940,830,1979,0.0,98001,47.3396,-122.256,2140,7684,7.802816901408451,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,3,1.0,1360,8968,1.0,0,0,2,7,1360,0,1956,0.0,98125,47.7105,-122.289,1490,7355,3.8309859154929575,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,4,3.0,2050,4000,2.0,0,0,2,8,2050,0,2014,0.0,98001,47.3522,-122.275,2050,4000,5.774647887323944,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.0,3,2.0,1220,1186,3.0,0,0,2,8,1220,0,2007,0.0,98103,47.6972,-122.34100000000001,1280,1251,3.436619718309859,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.0,2,2.0,1140,2500,1.0,0,1,2,7,630,510,1988,0.0,98106,47.5707,-122.359,1500,5000,3.211267605633803,Fair,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,3,1.0,1210,6650,1.0,0,0,2,6,1210,0,1959,0.0,98008,47.6214,-122.12,990,7590,3.408450704225352,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
355.0,2,3.0,1370,1140,2.0,0,0,2,8,1080,290,2009,0.0,98133,47.7055,-122.34200000000001,1340,1050,3.859154929577465,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.0,3,3.0,2400,9701,1.0,0,0,2,9,2400,0,1990,0.0,98023,47.3081,-122.39200000000001,2400,8258,6.76056338028169,None,NO,Average,Better,1624.0097686849138,319.0479993548982
355.0,4,3.0,3000,5470,2.0,0,0,2,8,3000,0,2005,0.0,98038,47.3613,-122.038,2420,4891,8.450704225352112,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.0,3,1.0,1200,16000,1.0,0,0,2,7,1200,0,1970,0.0,98072,47.7452,-122.101,1960,15500,3.380281690140845,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,4,3.0,2590,7213,2.0,0,0,2,8,2590,0,2001,0.0,98001,47.2609,-122.289,2550,6800,7.295774647887324,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.0,2,1.0,1240,27042,1.0,0,1,2,6,1000,240,1943,0.0,98070,47.5026,-122.465,2140,20059,3.492957746478873,Fair,NO,Average,Low Average,1624.0097686849138,319.0479993548982
355.0,4,3.0,2130,9268,2.0,0,0,3,8,2130,0,1985,0.0,98092,47.262,-122.22,2100,8400,6.0,None,NO,Good,Good,1624.0097686849138,319.0479993548982
355.0,3,3.0,1590,4242,2.0,0,0,2,7,1590,0,2000,0.0,98065,47.5309,-121.876,1590,3702,4.47887323943662,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,3,1.0,1650,10075,1.0,0,0,2,7,1170,480,1955,0.0,98177,47.7695,-122.359,1690,8125,4.647887323943662,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,3,1.0,1240,5400,1.0,0,0,3,7,1060,180,1940,0.0,98133,47.7115,-122.355,1429,5400,3.492957746478873,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,4,1.0,1410,7693,1.5,0,0,3,7,1410,0,1953,0.0,98133,47.7604,-122.331,1330,8395,3.971830985915493,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,1980,7200,1.0,0,0,2,8,1300,680,1964,0.0,98177,47.7625,-122.36,1820,8250,5.577464788732394,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.0,3,2.0,1860,5028,2.0,0,0,2,8,1860,0,2012,0.0,98019,47.7318,-121.98200000000001,2320,5465,5.23943661971831,None,NO,Average,Good,1624.0097686849138,319.0479993548982
355.0,2,2.0,1650,4000,1.0,0,0,3,7,950,700,1947,0.0,98108,47.5622,-122.319,1060,4110,4.647887323943662,None,NO,Good,Average,1624.0097686849138,319.0479993548982
355.0,3,2.0,1870,8250,2.0,0,0,2,7,1870,0,1956,1979.0,98188,47.445,-122.285,1350,8714,5.267605633802817,None,NO,Average,Average,1624.0097686849138,319.0479993548982
355.0,2,2.0,1330,10838,2.0,0,0,2,8,1330,0,1985,0.0,98028,47.7689,-122.241,1390,10310,3.7464788732394365,None,NO,Average,Good,1624.0097686849138,319.0479993548982
