price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_diff,sqft_diff_ratio,sqft_living_squared,sqft_lot_squared,sqft_diff_squared
408000.0,3,1.75,1600,313672,1.0,0,0,3,7,1600,0,1960,0.0,98058,47.4129,-122.08,1780,90860,312072,0.9948991303017164,2560000,98390123584,98387563584
392000.0,3,1.0,1230,9600,1.0,0,0,2,7,1230,0,1952,0.0,98118,47.5553,-122.288,1510,6600,8370,0.871875,1512900,92160000,90647100
455000.0,2,1.0,1030,5000,1.0,0,0,4,6,1030,0,1917,0.0,98107,47.6585,-122.363,1550,5000,3970,0.794,1060900,25000000,23939100
310000.0,2,1.5,1040,83199,1.0,0,0,3,7,870,170,1965,0.0,98070,47.4222,-122.443,1760,75794,82159,0.9874998497578096,1081600,6922073601,6920992001
323500.0,3,3.0,2240,11536,2.0,0,0,2,7,2240,0,1943,0.0,98178,47.4886,-122.245,1650,8760,9296,0.8058252427184466,5017600,133079296,128061696
364500.0,3,1.0,1600,4489,1.0,0,2,2,6,800,800,1944,0.0,98126,47.5686,-122.37799999999999,1640,6013,2889,0.6435731788817108,2560000,20151121,17591121
280000.0,4,2.0,2190,14439,1.0,0,0,3,7,1180,1010,1977,0.0,98001,47.2702,-122.29,2160,14439,12249,0.848327446499065,4796100,208484721,203688621
289900.0,3,1.75,1899,11325,2.0,0,0,2,7,1899,0,1943,0.0,98198,47.3987,-122.3,2000,10454,9426,0.832317880794702,3606201,128255625,124649424
585000.0,3,1.0,1870,2807,1.5,0,0,3,7,1580,290,1927,0.0,98107,47.6674,-122.35799999999999,1640,4500,937,0.3338083363021019,3496900,7879249,4382349
269000.0,3,2.5,1730,6653,1.0,0,0,3,7,1360,370,1990,0.0,98042,47.3588,-122.088,1730,7061,4923,0.7399669322110326,2992900,44262409,41269509
280000.0,3,2.25,1860,9210,2.0,0,0,2,7,1860,0,1994,0.0,98038,47.3864,-122.03,1530,8091,7350,0.7980456026058632,3459600,84824100,81364500
287000.0,3,1.75,1940,9000,1.0,0,0,2,7,1290,650,1965,0.0,98055,47.4361,-122.189,1900,9120,7060,0.7844444444444445,3763600,81000000,77236400
183000.0,2,1.0,670,5140,1.0,0,0,2,6,670,0,1926,0.0,98126,47.5387,-122.37100000000001,850,5140,4470,0.8696498054474708,448900,26419600,25970700
309000.0,3,1.0,1820,8142,1.0,0,0,2,7,1040,780,1961,0.0,98168,47.505,-122.316,1820,8142,6322,0.7764676983542127,3312400,66292164,62979764
920000.0,4,2.5,3810,13579,2.0,0,0,2,10,3810,0,2003,0.0,98007,47.6006,-122.15299999999999,3310,9270,9769,0.7194196921717357,14516100,184389241,169873141
815241.0,5,2.25,2060,4800,2.5,0,0,2,8,2060,0,1907,0.0,98105,47.66,-122.28200000000001,1740,4800,2740,0.5708333333333333,4243600,23040000,18796400
405000.0,3,1.75,1520,7252,1.0,0,0,2,7,1140,380,1975,0.0,98072,47.7358,-122.175,1910,7820,5732,0.7904026475455047,2310400,52591504,50281104
525000.0,5,3.5,3450,19080,2.0,0,3,2,9,3450,0,2001,0.0,98022,47.2123,-122.005,2570,17007,15630,0.8191823899371069,11902500,364046400,352143900
150000.0,2,1.0,830,4045,1.0,0,0,2,6,830,0,1943,0.0,98106,47.5293,-122.351,1100,4116,3215,0.7948084054388134,688900,16362025,15673125
240000.0,4,1.75,1880,9600,1.0,0,0,4,7,1020,860,1946,0.0,98001,47.2633,-122.281,1560,14400,7720,0.8041666666666667,3534400,92160000,88625600
698000.0,4,2.25,2200,11250,1.5,0,0,4,7,1300,900,1920,0.0,98033,47.6845,-122.20100000000001,2320,10814,9050,0.8044444444444444,4840000,126562500,121722500
440000.0,3,2.0,1800,10950,1.0,0,0,3,8,1800,0,1982,0.0,98006,47.556999999999995,-122.163,2400,11300,9150,0.8356164383561644,3240000,119902500,116662500
204000.0,3,1.0,1200,12500,1.5,0,0,2,6,1200,0,1936,0.0,98198,47.4162,-122.329,1200,7500,11300,0.904,1440000,156250000,154810000
875000.0,3,2.0,2220,6641,1.0,0,2,3,7,1220,1000,1947,0.0,98199,47.6426,-122.38799999999999,1800,5900,4421,0.6657129950308689,4928400,44102881,39174481
650000.0,3,1.5,1380,4500,1.0,0,0,4,7,1380,0,1960,0.0,98040,47.5866,-122.25,1590,9000,3120,0.6933333333333334,1904400,20250000,18345600
392500.0,3,1.0,1660,8839,1.0,0,0,3,7,1660,0,1947,0.0,98155,47.7485,-122.3,1230,9236,7179,0.8121959497680733,2755600,78127921,75372321
400000.0,4,1.0,2320,4000,1.5,0,0,2,6,1310,1010,1921,0.0,98144,47.573,-122.31200000000001,1750,4000,1680,0.42,5382400,16000000,10617600
653000.0,3,2.25,2800,17300,1.0,0,0,3,8,1420,1380,1971,0.0,98006,47.5716,-122.12799999999999,2140,12650,14500,0.838150289017341,7840000,299290000,291450000
452000.0,4,1.0,1210,3760,1.5,0,0,2,6,1210,0,1900,0.0,98103,47.6872,-122.344,1540,3800,2550,0.6781914893617021,1464100,14137600,12673500
345000.0,4,2.5,2331,3826,2.0,0,0,2,8,2331,0,2007,0.0,98058,47.4444,-122.182,2441,3826,1495,0.3907475169890225,5433561,14638276,9204715
350000.0,4,1.75,1820,6930,1.0,0,2,3,7,1320,500,1952,0.0,98178,47.5053,-122.242,1820,6825,5110,0.7373737373737373,3312400,48024900,44712500
650000.0,4,2.5,2860,5576,2.0,0,0,2,8,2860,0,2004,0.0,98028,47.745,-122.22399999999999,2290,10667,2716,0.48708751793400284,8179600,31091776,22912176
525000.0,5,3.0,2750,3800,1.5,0,0,4,7,1750,1000,1926,0.0,98115,47.6845,-122.31299999999999,1900,3800,1050,0.27631578947368424,7562500,14440000,6877500
840000.0,5,3.0,2750,3800,1.5,0,0,4,7,1750,1000,1926,0.0,98115,47.6845,-122.31299999999999,1900,3800,1050,0.27631578947368424,7562500,14440000,6877500
1330000.0,3,2.5,2280,5000,2.0,0,3,3,9,2280,0,1926,0.0,98105,47.6574,-122.27799999999999,2200,5000,2720,0.544,5198400,25000000,19801600
259950.0,4,2.0,1610,6650,1.0,0,0,2,7,1610,0,1989,0.0,98023,47.3085,-122.35799999999999,1960,6650,5040,0.7578947368421053,2592100,44222500,41630400
998000.0,5,3.5,3760,10207,2.0,0,0,2,10,3150,610,1969,0.0,98040,47.5605,-122.225,3550,12118,6447,0.6316253551484275,14137600,104182849,90045249
1070000.0,3,3.0,2940,4622,2.0,0,0,3,9,2230,710,1988,0.0,98105,47.6641,-122.29299999999999,1580,4000,1682,0.36391172652531373,8643600,21362884,12719284
1910000.0,4,3.0,4460,6833,2.0,0,0,2,10,3140,1320,1955,2007.0,98112,47.6342,-122.289,3130,7450,2373,0.3472852334260208,19891600,46689889,26798289
190500.0,3,1.5,1110,1150,2.0,0,0,2,8,940,170,2007,0.0,98144,47.5929,-122.306,1380,1751,40,0.034782608695652174,1232100,1322500,90400
465000.0,3,2.25,2560,117176,1.0,0,0,3,9,1280,1280,1977,0.0,98027,47.4655,-122.03299999999999,2760,57063,114616,0.9781525227008944,6553600,13730214976,13723661376
370000.0,3,1.0,1060,7419,1.0,0,2,3,6,1060,0,1906,0.0,98177,47.7712,-122.39200000000001,2190,5953,6359,0.857123601563553,1123600,55041561,53917961
290000.0,6,4.5,2810,11214,1.0,0,0,2,8,2010,0,1958,0.0,98031,47.4045,-122.197,1940,8349,8404,0.7494203673978955,7896100,125753796,117857696
350000.0,3,1.75,1380,4590,1.0,0,0,1,7,930,450,1950,0.0,98115,47.6841,-122.29299999999999,1320,4692,3210,0.6993464052287581,1904400,21068100,19163700
740000.0,3,1.75,1380,4590,1.0,0,0,1,7,930,450,1950,0.0,98115,47.6841,-122.29299999999999,1320,4692,3210,0.6993464052287581,1904400,21068100,19163700
460000.0,3,1.75,2560,8400,1.0,0,0,2,7,1970,590,1959,0.0,98011,47.7668,-122.197,1970,8400,5840,0.6952380952380952,6553600,70560000,64006400
290000.0,3,1.0,1010,10800,1.0,0,0,3,7,1010,0,1972,0.0,98045,47.4483,-121.773,1370,9500,9790,0.9064814814814814,1020100,116640000,115619900
475000.0,3,1.5,1790,229125,2.0,0,3,2,7,1790,0,1987,0.0,98022,47.2309,-122.009,1970,216928,227335,0.9921876704855428,3204100,52498265625,52495061525
214000.0,3,2.5,1600,2231,2.0,0,0,2,7,1600,0,2003,0.0,98001,47.3314,-122.29,1600,2962,631,0.2828328103989243,2560000,4977361,2417361
455000.0,2,1.0,910,5759,1.0,0,0,2,6,910,0,1951,0.0,98125,47.7153,-122.28399999999999,1520,7518,4849,0.8419864559819413,828100,33166081,32337981
275000.0,3,2.5,2497,4400,2.0,0,0,2,8,2497,0,2007,0.0,98001,47.2873,-122.28299999999999,2434,4400,1903,0.4325,6235009,19360000,13124991
305000.0,3,1.5,1800,12196,1.0,0,0,3,7,1800,0,1966,0.0,98023,47.333,-122.345,1490,11730,10396,0.8524106264348967,3240000,148742416,145502416
449000.0,5,2.5,2570,61855,1.0,0,0,3,7,1470,1100,1981,0.0,98092,47.3013,-122.109,1990,49658,59285,0.958451216554846,6604900,3826041025,3819436125
366000.0,3,2.5,1320,4320,1.0,0,0,2,6,660,660,1918,0.0,98106,47.5327,-122.34700000000001,1190,4200,3000,0.6944444444444444,1742400,18662400,16920000
348000.0,3,2.5,1670,5090,2.0,0,0,2,7,1670,0,2003,0.0,98056,47.4799,-122.18,2560,4851,3420,0.6719056974459725,2788900,25908100,23119200
515000.0,4,2.5,2800,21370,2.0,0,0,2,8,2800,0,2003,0.0,98028,47.776,-122.24600000000001,1880,9336,18570,0.8689751988769303,7840000,456676900,448836900
950000.0,4,2.5,3360,11548,2.0,0,0,2,9,3360,0,1988,0.0,98033,47.6534,-122.182,3400,14091,8188,0.7090405264980949,11289600,133356304,122066704
815000.0,3,2.5,2590,21494,2.0,0,0,3,8,2590,0,1991,0.0,98074,47.6139,-122.061,2590,10720,18904,0.879501256164511,6708100,461992036,455283936
199950.0,3,3.0,1530,2132,2.0,0,0,2,8,1530,0,1993,0.0,98038,47.3746,-122.056,1530,3384,602,0.28236397748592873,2340900,4545424,2204524
386000.0,3,2.0,1330,8100,1.0,0,0,3,7,1330,0,1969,0.0,98034,47.7251,-122.175,1590,8100,6770,0.8358024691358025,1768900,65610000,63841100
273000.0,3,2.25,2160,7964,2.0,0,0,2,8,2160,0,1991,0.0,98042,47.3622,-122.074,2000,7964,5804,0.7287795077850326,4665600,63425296,58759696
284000.0,4,2.5,1830,6360,2.0,0,0,2,8,1830,0,1994,0.0,98031,47.4184,-122.18,1830,6596,4530,0.7122641509433962,3348900,40449600,37100700
399950.0,3,1.0,1470,7930,1.0,0,0,2,7,1070,400,1950,0.0,98177,47.7013,-122.368,1440,8100,6460,0.8146279949558638,2160900,62884900,60724000
285000.0,3,1.75,1150,6423,1.0,0,0,2,5,590,560,1927,0.0,98115,47.6973,-122.29700000000001,1150,8367,5273,0.8209559395920909,1322500,41254929,39932429
315000.0,3,2.5,1790,6452,2.0,0,0,2,7,1790,0,2004,0.0,98038,47.3841,-122.042,1610,3600,4662,0.7225666460012399,3204100,41628304,38424204
250000.0,3,1.0,1700,7700,1.0,0,0,2,7,1120,580,1960,0.0,98168,47.5114,-122.318,1700,8800,6000,0.7792207792207793,2890000,59290000,56400000
290000.0,4,2.0,1630,7618,1.5,0,0,2,7,1630,0,1967,0.0,98198,47.3658,-122.31700000000001,1320,8774,5988,0.7860330795484379,2656900,58033924,55377024
725000.0,4,2.5,3420,30410,2.0,0,0,2,9,3420,0,1988,0.0,98077,47.7745,-122.088,2940,45916,26990,0.8875369944097337,11696400,924768100,913071700
410000.0,3,2.0,1650,9641,1.5,0,0,2,7,1650,0,1983,0.0,98034,47.7145,-122.23100000000001,1940,6701,7991,0.8288559278083186,2722500,92948881,90226381
855000.0,4,2.5,2810,52062,1.5,0,0,3,9,2810,0,1988,0.0,98075,47.5941,-122.029,3330,49783,49252,0.9460258922054473,7896100,2710451844,2702555744
399900.0,4,2.5,2710,8127,2.0,0,0,2,8,2710,0,1994,0.0,98038,47.379,-122.03200000000001,2520,8436,5417,0.6665436200319921,7344100,66048129,58704029
852600.0,4,2.5,3320,11901,2.0,0,0,4,9,2650,670,1977,0.0,98006,47.553999999999995,-122.16,2700,11114,8581,0.721031846063356,11022400,141633801,130611401
235000.0,2,1.0,720,6321,1.0,0,0,2,6,720,0,1940,0.0,98118,47.551,-122.289,920,5684,5601,0.88609397247271,518400,39955041,39436641
230950.0,2,1.0,930,12724,1.0,0,0,3,6,930,0,1912,0.0,98014,47.6567,-121.90899999999999,1240,21828,11794,0.9269097767997485,864900,161900176,161035276
230000.0,3,2.25,1490,8722,2.0,0,0,2,7,1490,0,1997,0.0,98030,47.3648,-122.185,1510,8061,7232,0.8291676221050218,2220100,76073284,73853184
404763.0,3,2.5,1690,1609,2.0,0,0,2,8,1150,540,2014,0.0,98029,47.5521,-121.99799999999999,1690,1860,-81,-0.05034182722187694,2856100,2588881,-267219
245000.0,3,2.5,1720,3407,2.0,0,0,2,7,1720,0,1992,0.0,98031,47.4034,-122.18799999999999,1720,3407,1687,0.49515702964484887,2958400,11607649,8649249
188000.0,3,1.5,1140,8500,1.0,0,0,3,7,1140,0,1964,0.0,98022,47.2093,-122.005,1600,8500,7360,0.8658823529411764,1299600,72250000,70950400
626100.0,4,2.5,2280,7219,2.0,0,0,3,8,2280,0,1987,0.0,98029,47.5719,-122.021,2240,7471,4939,0.6841667821027844,5198400,52113961,46915561
428750.0,3,1.0,1100,4080,1.0,0,0,3,7,900,200,1929,0.0,98103,47.6872,-122.351,1170,4080,2980,0.7303921568627451,1210000,16646400,15436400
522000.0,4,2.25,1800,8623,1.0,0,0,3,8,1360,440,1980,0.0,98033,47.692,-122.184,2370,8623,6823,0.7912559434071669,3240000,74356129,71116129
684000.0,4,2.5,2500,8434,2.0,0,0,3,8,2500,0,1988,0.0,98052,47.6915,-122.101,1900,8131,5934,0.7035807446051695,6250000,71132356,64882356
1070000.0,3,2.25,2950,7232,1.0,0,2,2,8,1520,1430,1983,0.0,98136,47.5257,-122.382,2130,7140,4282,0.5920907079646017,8702500,52301824,43599324
611206.0,1,1.0,1940,6300,1.0,0,3,2,8,1940,0,1963,0.0,98116,47.5782,-122.4,2560,6300,4360,0.692063492063492,3763600,39690000,35926400
350000.0,2,1.0,1280,5250,1.0,0,0,3,7,1140,140,1942,0.0,98126,47.5258,-122.37700000000001,1050,5250,3970,0.7561904761904762,1638400,27562500,25924100
894000.0,4,2.5,3800,22029,2.0,0,0,2,9,3800,0,1993,0.0,98053,47.6734,-122.02600000000001,3170,24979,18229,0.8275001134867674,14440000,485276841,470836841
420000.0,2,1.0,930,5368,1.0,0,0,3,7,930,0,1953,0.0,98115,47.6952,-122.275,1770,6000,4438,0.8267511177347243,864900,28815424,27950524
400000.0,5,2.0,1930,9747,1.0,0,0,3,7,1020,910,1962,0.0,98028,47.7743,-122.235,2040,9370,7817,0.8019903560069765,3724900,95004009,91279109
675000.0,3,3.0,2980,28000,1.0,0,0,2,10,1820,1160,1981,0.0,98052,47.7318,-122.139,2570,28500,25020,0.8935714285714286,8880400,784000000,775119600
426000.0,4,2.5,2800,8494,2.0,0,0,2,8,2800,0,2004,0.0,98038,47.3521,-122.009,3740,8494,5694,0.6703555450906522,7840000,72148036,64308036
750000.0,4,2.25,3190,11597,2.0,0,0,2,10,2300,890,1984,0.0,98074,47.6323,-122.039,2990,10679,8407,0.7249288609123049,10176100,134490409,124314309
368000.0,3,1.75,1710,10800,1.0,0,0,3,7,1710,0,1958,0.0,98028,47.7391,-122.241,1890,10800,9090,0.8416666666666667,2924100,116640000,113715900
342000.0,3,1.0,1980,6450,1.0,0,0,3,6,1120,860,1950,0.0,98106,47.5291,-122.35600000000001,1180,5160,4470,0.6930232558139535,3920400,41602500,37682100
700000.0,3,1.75,1910,4800,1.0,0,0,2,7,1080,830,1959,0.0,98103,47.6844,-122.33200000000001,1750,4800,2890,0.6020833333333333,3648100,23040000,19391900
848750.0,6,3.75,3160,5000,2.0,0,0,2,8,3160,0,1989,0.0,98107,47.6748,-122.384,1740,5000,1840,0.368,9985600,25000000,15014400
720000.0,3,2.0,1590,5200,1.0,0,0,2,7,1320,270,1939,0.0,98103,47.6864,-122.34100000000001,1620,5150,3610,0.6942307692307692,2528100,27040000,24511900
525000.0,4,2.25,1890,8549,1.0,0,0,2,8,1890,0,1967,0.0,98008,47.6328,-122.117,1940,7210,6659,0.7789215112878699,3572100,73085401,69513301
397900.0,3,2.75,2500,35245,1.0,0,0,2,7,1580,920,2000,0.0,98042,47.3414,-122.117,2060,153766,32745,0.9290679529011208,6250000,1242210025,1235960025
405000.0,3,2.0,1740,18000,1.0,0,0,2,7,1230,510,1989,0.0,98028,47.7397,-122.242,1740,11250,16260,0.9033333333333333,3027600,324000000,320972400
392800.0,3,2.0,1080,11856,1.0,0,0,4,7,1080,0,1986,0.0,98033,47.6955,-122.175,1220,9247,10776,0.9089068825910931,1166400,140564736,139398336
394999.0,3,1.5,1730,7800,1.0,0,0,2,7,1330,400,1958,0.0,98133,47.7365,-122.337,1780,8309,6070,0.7782051282051282,2992900,60840000,57847100
340000.0,3,2.5,2480,6112,2.0,0,0,2,7,2480,0,2004,0.0,98058,47.4387,-122.11399999999999,3220,6727,3632,0.5942408376963351,6150400,37356544,31206144
482500.0,3,2.25,1450,1445,2.0,0,0,2,7,980,470,2005,0.0,98122,47.6184,-122.301,1510,1370,-5,-0.0034602076124567475,2102500,2088025,-14475
812500.0,4,2.5,2750,10159,2.0,0,0,2,10,2750,0,1991,0.0,98006,47.5426,-122.135,3160,10159,7409,0.7293040653607639,7562500,103205281,95642781
450000.0,3,2.5,2820,10208,1.0,0,1,3,8,1410,1410,1954,0.0,98028,47.7609,-122.26,1540,10684,7388,0.7237460815047022,7952400,104203264,96250864
398000.0,3,1.75,1830,27468,1.0,0,0,2,7,1830,0,1954,0.0,98028,47.7754,-122.23299999999999,1860,10180,25638,0.9333770205329839,3348900,754491024,751142124
1080000.0,2,3.25,1550,1767,3.0,0,3,2,8,1550,0,2006,0.0,98075,47.5684,-122.06,2710,3444,217,0.12280701754385964,2402500,3122289,719789
540000.0,2,2.0,1640,3021,1.0,0,2,2,7,840,800,1959,0.0,98107,47.666000000000004,-122.35799999999999,1780,4500,1381,0.4571333995365773,2689600,9126441,6436841
275000.0,4,2.0,1720,5472,1.0,0,0,2,6,860,860,1923,0.0,98118,47.5299,-122.288,1720,5670,3752,0.685672514619883,2958400,29942784,26984384
780000.0,5,2.0,2880,12000,2.0,0,0,2,8,2880,0,1921,0.0,98144,47.5861,-122.295,1720,5000,9120,0.76,8294400,144000000,135705600
225000.0,3,1.5,1220,8345,1.5,0,0,2,7,1220,0,1931,0.0,98178,47.5038,-122.266,1880,10169,7125,0.8538046734571599,1488400,69639025,68150625
503045.0,3,3.0,1560,2250,2.0,0,0,2,9,1560,0,2009,0.0,98103,47.6929,-122.333,1610,4500,690,0.30666666666666664,2433600,5062500,2628900
249000.0,2,2.0,1090,1357,2.0,0,0,2,7,1090,0,1990,0.0,98028,47.7526,-122.244,1078,1318,267,0.1967575534266765,1188100,1841449,653349
569950.0,4,1.0,1140,5940,1.0,0,2,2,7,1140,0,1916,0.0,98103,47.6795,-122.354,1630,4000,4800,0.8080808080808081,1299600,35283600,33984000
450000.0,2,2.25,1040,1377,2.0,0,0,2,8,1040,0,2003,0.0,98105,47.6692,-122.279,1264,1892,337,0.24473493100944083,1081600,1896129,814529
1100000.0,4,2.0,2580,6000,1.0,0,0,4,9,1300,1280,1950,0.0,98199,47.6514,-122.413,2300,6200,3420,0.57,6656400,36000000,29343600
700000.0,4,2.5,2310,3570,1.5,0,0,2,7,1490,820,1927,0.0,98103,47.6889,-122.34700000000001,1580,3060,1260,0.35294117647058826,5336100,12744900,7408800
454000.0,3,2.5,1590,4094,2.0,0,0,2,7,1590,0,1991,0.0,98122,47.61,-122.29299999999999,1940,3924,2504,0.6116267708842208,2528100,16760836,14232736
555000.0,3,1.75,1270,9170,1.0,0,0,2,7,1270,0,1969,0.0,98052,47.6706,-122.15100000000001,1700,8500,7900,0.861504907306434,1612900,84088900,82476000
214000.0,3,1.5,1240,5200,1.0,0,0,4,6,1240,0,1970,0.0,98042,47.3683,-122.079,1060,5200,3960,0.7615384615384615,1537600,27040000,25502400
590000.0,3,2.5,2210,8622,2.0,0,0,2,8,2210,0,1988,0.0,98029,47.5715,-122.02,2340,7192,6412,0.7436789607979587,4884100,74338884,69454784
459900.0,3,1.75,2340,51836,1.5,0,0,2,8,1510,830,1978,0.0,98027,47.4846,-122.035,2060,77536,49496,0.9548576279033876,5475600,2686970896,2681495296
205000.0,3,1.5,1420,5000,1.0,0,0,2,7,920,0,1987,0.0,98198,47.4192,-122.33,1400,7500,3580,0.716,2016400,25000000,22983600
390000.0,3,1.75,1430,9857,1.0,0,2,3,7,1140,290,1980,0.0,98045,47.4964,-121.771,1310,9880,8427,0.8549254337019377,2044900,97160449,95115549
970500.0,3,2.75,2470,10125,2.0,0,0,2,8,2470,0,1960,2012.0,98040,47.5651,-122.223,2290,10125,7655,0.7560493827160494,6100900,102515625,96414725
790000.0,3,2.5,2390,15084,2.0,0,0,2,8,2390,0,2000,0.0,98010,47.3389,-122.04799999999999,1850,17494,12694,0.841553964465659,5712100,227527056,221814956
320000.0,3,1.0,1120,10576,1.0,0,0,3,7,1120,0,1969,0.0,98077,47.7575,-122.072,1300,10000,9456,0.8940998487140696,1254400,111851776,110597376
552500.0,3,2.25,2700,4025,2.0,0,0,3,8,1760,940,1907,0.0,98122,47.6074,-122.294,1580,4025,1325,0.32919254658385094,7290000,16200625,8910625
1050000.0,3,3.0,3490,4500,2.5,0,0,2,9,3170,320,1924,0.0,98102,47.6394,-122.321,2840,4050,1010,0.22444444444444445,12180100,20250000,8069900
230000.0,3,1.0,1640,7187,1.0,0,0,2,7,1640,0,1966,0.0,98058,47.455,-122.182,1340,8346,5547,0.7718102128843746,2689600,51652969,48963369
680000.0,3,1.75,1620,5500,1.0,0,0,2,7,1110,510,1950,0.0,98112,47.6393,-122.30799999999999,2100,6500,3880,0.7054545454545454,2624400,30250000,27625600
985000.0,3,1.75,1670,5400,2.0,0,0,4,8,1670,0,1912,0.0,98112,47.635,-122.28399999999999,2100,5400,3730,0.6907407407407408,2788900,29160000,26371100
375000.0,4,2.5,1870,7471,2.0,0,0,2,8,1870,0,1990,0.0,98055,47.4314,-122.204,2020,8912,5601,0.749698835497256,3496900,55815841,52318941
431000.0,2,1.5,1300,4000,1.5,0,0,3,6,1300,0,1900,0.0,98144,47.5937,-122.301,1480,4000,2700,0.675,1690000,16000000,14310000
463000.0,3,2.5,2190,17108,2.0,0,0,2,8,2190,0,1991,0.0,98019,47.7321,-121.964,2400,14040,14918,0.8719897124152444,4796100,292683664,287887564
350000.0,3,1.75,1320,10500,1.0,0,0,2,7,1320,0,1966,0.0,98034,47.7267,-122.226,1310,10500,9180,0.8742857142857143,1742400,110250000,108507600
485000.0,3,1.0,1250,7200,1.0,0,0,2,7,1250,0,1964,0.0,98008,47.6342,-122.12,1430,7400,5950,0.8263888888888888,1562500,51840000,50277500
355000.0,4,1.75,2040,15000,1.0,0,0,3,7,1360,0,1967,0.0,98092,47.3107,-122.189,2310,15000,12960,0.864,4161600,225000000,220838400
603500.0,3,1.75,2140,7280,1.0,0,0,2,7,1070,1070,1910,0.0,98117,47.6993,-122.37700000000001,2280,8400,5140,0.7060439560439561,4579600,52998400,48418800
860000.0,5,1.75,2510,6000,1.5,0,0,4,8,2010,500,1920,0.0,98144,47.5798,-122.292,2240,5000,3490,0.5816666666666667,6300100,36000000,29699900
259875.0,5,2.5,2200,6250,2.0,0,0,2,7,2200,0,1996,0.0,98038,47.3675,-122.021,1850,6091,4050,0.648,4840000,39062500,34222500
685000.0,4,2.5,2170,8680,1.0,0,0,2,7,1220,950,1959,0.0,98004,47.6078,-122.19200000000001,2010,8680,6510,0.75,4708900,75342400,70633500
382500.0,4,2.5,2980,8786,2.0,0,0,2,8,2980,0,2003,0.0,98038,47.378,-122.03,2980,6718,5806,0.6608240382426588,8880400,77193796,68313396
490000.0,3,1.0,1180,2250,1.5,0,0,2,7,1180,0,1902,0.0,98117,47.6779,-122.37700000000001,1320,5100,1070,0.47555555555555556,1392400,5062500,3670100
229000.0,3,2.0,1540,6000,1.0,0,0,3,6,1540,0,1953,0.0,98155,47.7372,-122.307,1490,8213,4460,0.7433333333333333,2371600,36000000,33628400
430000.0,3,2.0,1540,6000,1.0,0,0,3,6,1540,0,1953,0.0,98155,47.7372,-122.307,1490,8213,4460,0.7433333333333333,2371600,36000000,33628400
580000.0,5,2.5,3110,15783,1.0,0,0,2,8,1720,1390,1974,0.0,98052,47.6301,-122.103,2550,12220,12673,0.8029525438763226,9672100,249103089,239430989
510000.0,3,1.75,1370,6700,1.0,0,0,2,8,1370,0,1940,2012.0,98117,47.6982,-122.36200000000001,1180,6694,5330,0.7955223880597015,1876900,44890000,43013100
489990.0,5,2.25,2440,20828,1.5,0,0,3,8,2440,0,1975,0.0,98042,47.3762,-122.15799999999999,2670,14472,18388,0.8828500096024582,5953600,433805584,427851984
440000.0,3,2.25,1760,1800,2.0,0,0,2,7,1330,430,1983,0.0,98199,47.6579,-122.39399999999999,1150,4575,40,0.022222222222222223,3097600,3240000,142400
479950.0,3,2.5,2810,4984,1.0,0,0,2,9,1750,1060,2006,0.0,98055,47.4461,-122.209,2810,5711,2174,0.43619582664526485,7896100,24840256,16944156
806000.0,4,2.5,2500,206474,1.0,0,0,2,10,2500,0,1997,0.0,98053,47.6778,-121.994,3680,208652,203974,0.9878919379679766,6250000,42631512676,42625262676
875000.0,4,2.5,3220,22588,2.0,0,0,2,10,3220,0,1996,0.0,98077,47.7311,-122.055,3220,22922,19368,0.8574464317336639,10368400,510217744,499849344
710800.0,3,2.5,2880,36820,2.0,0,0,2,10,2880,0,1992,0.0,98077,47.76600000000001,-122.044,3190,36820,33940,0.9217816404128191,8294400,1355712400,1347418000
565000.0,3,2.5,2700,6037,2.0,0,0,2,8,2700,0,2004,0.0,98065,47.5376,-121.87899999999999,2740,6054,3337,0.5527579923803213,7290000,36445369,29155369
359999.0,5,3.0,2680,9624,2.0,0,0,2,7,1870,810,1995,0.0,98010,47.3279,-122.006,1860,9921,6944,0.7215295095594347,7182400,92621376,85438976
625000.0,3,1.75,1780,4500,1.0,0,0,3,7,920,860,1922,0.0,98117,47.6827,-122.36200000000001,1360,4000,2720,0.6044444444444445,3168400,20250000,17081600
349950.0,3,2.5,2240,7565,2.0,0,0,2,8,2240,0,1999,0.0,98003,47.3485,-122.301,2190,8254,5325,0.7038995373430271,5017600,57229225,52211625
415000.0,4,2.0,1610,9600,1.0,0,0,4,7,1610,0,1967,0.0,98056,47.5327,-122.186,1450,9600,7990,0.8322916666666667,2592100,92160000,89567900
435000.0,2,2.0,1440,1170,2.0,0,0,2,9,960,480,2004,0.0,98116,47.5592,-122.385,1440,1350,-270,-0.23076923076923078,2073600,1368900,-704700
225000.0,3,1.75,1550,9060,2.0,0,0,2,7,1550,0,1948,0.0,98146,47.5093,-122.345,1080,7620,7510,0.8289183222958058,2402500,82083600,79681100
770000.0,3,1.75,1720,5000,1.0,0,0,2,9,1720,0,1954,2014.0,98122,47.6157,-122.29,2120,4188,3280,0.656,2958400,25000000,22041600
340000.0,3,1.75,1740,10800,1.0,0,0,2,7,1740,0,1959,0.0,98133,47.7717,-122.351,1810,7735,9060,0.8388888888888889,3027600,116640000,113612400
