price,sqft_living,bedrooms,bathrooms,condition,floors,sqft_lot,sqft_above,sqft_basement,BR/BTH,FAR,yard,lot_per_floor,living_per_floor,living_per_lot,grade,yr_built,yr_renovated,yr_built_pd,renovated,built_and_renovated,zipcode,view,waterfront
270000.0,1300,3,1.5,2,1.0,7907,900,400,2.0,0.16,7007.0,7907.0,900.0,0.11,7,1970,0.0,7,0,70,98030,0,0
810000.0,2950,5,3.25,2,1.0,67475,2530,420,1.54,0.04,64945.0,67475.0,2530.0,0.04,8,1981,2004.0,9,1,18,98072,0,0
589000.0,1720,3,3.0,2,3.0,954,1460,260,1.0,1.8,467.3333333333333,318.0,486.67,1.53,8,2006,0.0,11,0,110,98119,0,0
415000.0,880,2,1.0,2,1.0,4558,880,0,2.0,0.19,3678.0,4558.0,880.0,0.19,7,1951,0.0,6,0,60,98115,0,0
197000.0,1790,4,2.25,2,1.0,13200,1220,570,1.78,0.14,11980.0,13200.0,1220.0,0.09,7,1979,0.0,8,0,80,98058,0,0
235500.0,1380,3,1.5,3,1.0,7600,790,590,2.0,0.18,6810.0,7600.0,790.0,0.1,7,1971,0.0,8,0,80,98003,0,0
460000.0,1530,3,2.25,2,2.0,1840,1240,290,1.33,0.83,1220.0,920.0,620.0,0.67,8,2008,0.0,11,0,110,98144,0,0
572500.0,2330,5,1.75,3,1.0,4947,1380,950,2.86,0.47,3567.0,4947.0,1380.0,0.28,8,1955,0.0,6,0,60,98136,0,0
302000.0,1540,5,2.0,3,1.0,9629,1540,0,2.5,0.16,8089.0,9629.0,1540.0,0.16,7,1960,0.0,6,0,60,98059,0,0
870000.0,3210,3,2.5,3,2.0,8630,2530,680,1.2,0.37,7365.0,4315.0,1265.0,0.29,10,1990,0.0,9,0,90,98033,0,0
485000.0,1130,3,1.0,2,1.0,5758,960,0,3.0,0.2,4628.0,5758.0,960.0,0.17,7,1939,0.0,4,0,40,98199,0,0
240000.0,1460,3,2.0,2,1.0,7526,1460,0,1.5,0.19,6066.0,7526.0,1460.0,0.19,7,1968,0.0,7,0,70,98003,0,0
383000.0,1410,3,1.75,2,1.0,7215,1410,0,1.71,0.2,5805.0,7215.0,1410.0,0.2,7,1967,0.0,7,0,70,98034,0,0
750000.0,1750,4,2.75,2,1.5,5080,1750,0,1.45,0.34,3913.333333333333,3386.67,1166.67,0.34,8,1903,0.0,1,0,10,98122,0,0
409950.0,1370,2,1.75,4,1.0,5125,1370,0,1.14,0.27,3755.0,5125.0,1370.0,0.27,6,1944,0.0,5,0,50,98103,0,0
246000.0,1780,3,1.5,2,1.0,23819,1780,0,2.0,0.07,22039.0,23819.0,1780.0,0.07,7,1953,0.0,6,0,60,98168,0,0
860000.0,1890,4,1.75,4,2.0,4500,1490,400,2.29,0.42,3755.0,2250.0,745.0,0.33,7,1937,0.0,4,0,40,98115,0,0
339950.0,1630,3,2.25,3,2.0,12295,1630,0,1.33,0.13,11480.0,6147.5,815.0,0.13,7,1985,0.0,9,0,90,98058,0,0
315000.0,2320,5,1.75,3,1.0,8100,1160,1160,2.86,0.29,6940.0,8100.0,1160.0,0.14,7,1956,0.0,6,0,60,98166,0,0
698000.0,2580,3,2.5,2,2.0,4636,2580,0,1.2,0.56,3346.0,2318.0,1290.0,0.56,9,2006,0.0,11,0,110,98074,0,0
419000.0,1470,2,2.5,3,2.0,2034,1470,0,0.8,0.72,1299.0,1017.0,735.0,0.72,8,1985,0.0,9,0,90,98007,0,0
372000.0,2298,3,1.0,2,1.0,10140,2298,0,3.0,0.23,7842.0,10140.0,2298.0,0.23,7,1969,0.0,7,0,70,98052,0,0
425000.0,1960,3,2.5,2,2.0,4709,1960,0,1.2,0.42,3729.0,2354.5,980.0,0.42,7,2003,0.0,11,0,110,98065,0,0
386500.0,2950,3,2.25,2,1.5,8036,1950,1000,1.33,0.37,6736.0,5357.33,1300.0,0.24,8,1963,0.0,7,0,70,98125,0,0
348000.0,670,2,1.0,2,1.0,7312,670,0,2.0,0.09,6642.0,7312.0,670.0,0.09,5,1942,0.0,5,0,50,98125,0,0
754000.0,3020,5,3.5,2,2.0,15305,2230,790,1.43,0.2,14190.0,7652.5,1115.0,0.15,10,1978,0.0,8,0,80,98040,0,0
269950.0,2390,4,3.0,3,2.0,7309,2390,0,1.33,0.33,6114.0,3654.5,1195.0,0.33,7,1944,1981.0,5,1,20,98002,0,0
891500.0,3090,3,2.5,3,2.0,20785,3090,0,1.2,0.15,19240.0,10392.5,1545.0,0.15,10,1991,0.0,10,0,100,98075,0,0
349950.0,1780,4,1.75,4,1.0,5000,890,890,2.29,0.36,4110.0,5000.0,890.0,0.18,7,1903,0.0,1,0,10,98108,0,0
360000.0,1420,2,1.0,2,1.0,81892,1180,240,2.0,0.02,80712.0,81892.0,1180.0,0.01,7,1956,0.0,6,0,60,98055,0,0
975000.0,2420,4,2.25,3,2.0,15482,2420,0,1.78,0.16,14272.0,7741.0,1210.0,0.16,8,1925,1997.0,3,1,9,98004,0,0
449250.0,1480,4,2.0,4,1.5,3844,1480,0,2.0,0.39,2857.3333333333335,2562.67,986.67,0.39,7,1928,0.0,3,0,30,98133,0,0
350000.0,2190,4,2.25,2,2.0,3850,2190,0,1.78,0.57,2755.0,1925.0,1095.0,0.57,7,2006,0.0,11,0,110,98059,0,0
790000.0,1820,4,1.75,3,1.5,6137,1690,0,2.29,0.3,4923.666666666667,4091.33,1126.67,0.28,7,1911,0.0,2,0,20,98107,3,0
990000.0,1810,3,1.75,3,1.0,24586,930,880,1.71,0.07,23656.0,24586.0,930.0,0.04,9,1983,0.0,9,0,90,98040,4,0
834000.0,2550,3,2.25,2,2.0,4089,2550,0,1.33,0.62,2814.0,2044.5,1275.0,0.62,9,1983,0.0,9,0,90,98112,0,0
466950.0,1360,3,1.0,2,1.0,3880,1060,300,3.0,0.35,2820.0,3880.0,1060.0,0.27,7,1963,0.0,7,0,70,98117,0,0
262500.0,2259,3,1.75,4,1.5,26831,1491,768,1.71,0.08,25837.0,17887.33,994.0,0.06,7,1908,0.0,1,0,10,98001,3,0
762300.0,3880,4,2.5,2,2.0,14550,3880,0,1.6,0.27,12610.0,7275.0,1940.0,0.27,10,1987,0.0,9,0,90,98074,0,0
733000.0,2730,6,2.75,2,1.0,5000,1780,950,2.18,0.55,3220.0,5000.0,1780.0,0.36,8,1962,0.0,7,0,70,98107,0,0
439000.0,2800,4,2.5,2,1.0,17279,1560,1240,1.6,0.16,15719.0,17279.0,1560.0,0.09,7,1957,0.0,6,0,60,98028,2,0
1160000.0,4290,5,3.25,3,2.5,7019,3590,700,1.54,0.61,5583.0,2807.6,1436.0,0.51,10,1927,0.0,3,0,30,98112,0,0
420000.0,1770,3,2.5,2,2.0,3993,1770,0,1.2,0.44,3108.0,1996.5,885.0,0.44,8,1999,0.0,10,0,100,98074,0,0
549000.0,1920,3,2.25,2,2.0,10961,1920,0,1.33,0.18,10001.0,5480.5,960.0,0.18,8,1981,0.0,9,0,90,98074,0,0
518000.0,2320,4,2.5,4,1.5,4000,1510,810,1.6,0.58,2993.3333333333335,2666.67,1006.67,0.38,8,1905,0.0,1,0,10,98122,0,0
695000.0,2961,4,2.5,2,2.0,12146,2961,0,1.6,0.24,10665.5,6073.0,1480.5,0.24,9,1998,0.0,10,0,100,98075,0,0
485000.0,1680,3,2.5,2,2.0,7385,1680,0,1.2,0.23,6545.0,3692.5,840.0,0.23,8,1988,0.0,9,0,90,98074,0,0
280000.0,1590,3,1.75,3,1.5,27200,1590,0,1.71,0.06,26140.0,18133.33,1060.0,0.06,6,1926,0.0,3,0,30,98038,0,0
306500.0,1420,2,1.0,3,1.5,16400,1420,0,2.0,0.09,15453.333333333334,10933.33,946.67,0.09,6,1943,0.0,5,0,50,98023,0,0
720000.0,1370,2,1.0,2,1.0,9460,1370,0,2.0,0.14,8090.0,9460.0,1370.0,0.14,6,1950,0.0,5,0,50,98004,0,0
277500.0,2620,3,2.5,2,2.0,4558,2620,0,1.2,0.57,3248.0,2279.0,1310.0,0.57,7,2010,0.0,11,0,110,98022,3,0
649000.0,1810,3,2.0,2,2.0,17006,1810,0,1.5,0.11,16101.0,8503.0,905.0,0.11,8,1913,1987.0,2,1,8,98166,4,0
3400000.0,4730,4,3.5,2,1.0,47870,2940,1790,1.14,0.1,44930.0,47870.0,2940.0,0.06,10,1954,0.0,6,0,60,98033,4,1
267800.0,700,2,1.0,3,1.0,6000,700,0,2.0,0.12,5300.0,6000.0,700.0,0.12,6,1949,0.0,5,0,50,98155,0,0
625000.0,2390,4,2.75,2,2.0,6979,2390,0,1.45,0.34,5784.0,3489.5,1195.0,0.34,8,1993,0.0,10,0,100,98029,0,0
600000.0,2070,4,2.5,2,1.5,8127,1590,480,1.6,0.25,7067.0,5418.0,1060.0,0.2,9,1924,2003.0,3,1,6,98125,0,0
395000.0,1780,4,2.0,3,1.5,8149,1780,0,2.0,0.22,6962.333333333333,5432.67,1186.67,0.22,7,1948,0.0,5,0,50,98155,0,0
212000.0,1900,4,2.5,2,1.5,21780,1900,0,1.6,0.09,20513.333333333332,14520.0,1266.67,0.09,7,1940,1987.0,4,1,16,98198,0,0
425000.0,1040,2,1.0,2,1.0,4040,940,100,2.0,0.26,3100.0,4040.0,940.0,0.23,7,1928,0.0,3,0,30,98117,0,0
870000.0,2370,4,1.75,2,1.5,5000,1770,600,2.29,0.47,3820.0,3333.33,1180.0,0.35,8,1919,0.0,2,0,20,98103,2,0
420000.0,1970,3,2.5,2,2.0,3667,1970,0,1.2,0.54,2682.0,1833.5,985.0,0.54,7,2004,0.0,11,0,110,98065,0,0
800000.0,2120,4,2.25,2,2.0,9921,2120,0,1.78,0.21,8861.0,4960.5,1060.0,0.21,8,1981,0.0,9,0,90,98027,0,0
575000.0,1960,3,2.5,2,2.0,9535,1960,0,1.2,0.21,8555.0,4767.5,980.0,0.21,8,1989,0.0,9,0,90,98011,0,0
915000.0,2660,3,3.25,2,2.0,4000,2170,490,0.92,0.67,2915.0,2000.0,1085.0,0.54,9,2003,0.0,11,0,110,98122,0,0
400000.0,1180,3,2.25,2,2.0,14258,1180,0,1.33,0.08,13668.0,7129.0,590.0,0.08,7,1987,0.0,9,0,90,98034,0,0
750000.0,2390,3,2.5,3,1.0,6550,1440,950,1.2,0.36,5110.0,6550.0,1440.0,0.22,8,1955,0.0,6,0,60,98116,2,0
235000.0,1250,3,1.0,4,1.0,7592,1250,0,3.0,0.16,6342.0,7592.0,1250.0,0.16,7,1961,0.0,7,0,70,98042,0,0
599950.0,2600,5,3.0,4,1.0,13674,1300,1300,1.67,0.19,12374.0,13674.0,1300.0,0.1,8,1967,0.0,7,0,70,98125,0,0
481203.0,940,2,1.0,2,1.0,3800,940,0,2.0,0.25,2860.0,3800.0,940.0,0.25,7,1929,0.0,3,0,30,98115,0,0
1820000.0,3880,5,3.0,2,2.0,13000,3880,0,1.67,0.3,11060.0,6500.0,1940.0,0.3,10,1972,2003.0,8,1,16,98040,0,0
379000.0,1530,3,2.5,3,2.0,2913,1530,0,1.2,0.53,2148.0,1456.5,765.0,0.53,7,1986,0.0,9,0,90,98033,0,0
626000.0,2430,3,1.75,3,2.0,5000,1760,670,1.71,0.49,4120.0,2500.0,880.0,0.35,7,1945,0.0,5,0,50,98117,0,0
535000.0,1030,2,1.0,2,1.0,4841,920,110,2.0,0.21,3921.0,4841.0,920.0,0.19,7,1939,0.0,4,0,40,98103,0,0
1230000.0,2740,4,2.5,2,2.0,16007,2740,0,1.6,0.17,14637.0,8003.5,1370.0,0.17,9,1984,0.0,9,0,90,98039,0,0
410000.0,1180,2,1.5,2,2.0,1034,1120,60,1.33,1.14,474.0,517.0,560.0,1.08,7,2001,0.0,11,0,110,98115,0,0
940000.0,3090,4,2.5,3,1.0,9238,1680,1410,1.6,0.33,7558.0,9238.0,1680.0,0.18,8,1967,0.0,7,0,70,98006,3,0
326250.0,1060,3,1.0,2,1.0,9663,1060,0,3.0,0.11,8603.0,9663.0,1060.0,0.11,7,1967,0.0,7,0,70,98034,0,0
200000.0,790,2,1.0,2,1.0,5985,790,0,2.0,0.13,5195.0,5985.0,790.0,0.13,6,1944,0.0,5,0,50,98178,0,0
880000.0,3070,4,2.5,4,1.0,8250,2100,970,1.6,0.37,6150.0,8250.0,2100.0,0.25,8,1958,0.0,6,0,60,98005,0,0
370000.0,2100,2,2.0,2,2.0,58488,2100,0,1.0,0.04,57438.0,29244.0,1050.0,0.04,9,2005,0.0,11,0,110,98014,0,0
190000.0,1100,2,2.5,2,2.0,1737,1100,0,0.8,0.63,1187.0,868.5,550.0,0.63,8,2006,0.0,11,0,110,98055,0,0
160000.0,1070,2,1.0,3,1.0,4200,1070,0,2.0,0.25,3130.0,4200.0,1070.0,0.25,6,1983,0.0,9,0,90,98002,0,0
625000.0,2190,4,3.0,2,1.0,12825,1520,670,1.33,0.17,11305.0,12825.0,1520.0,0.12,9,1989,0.0,9,0,90,98034,0,0
590000.0,3450,4,3.5,2,2.0,6873,2750,700,1.14,0.5,5498.0,3436.5,1375.0,0.4,10,2004,0.0,11,0,110,98058,0,0
575000.0,2070,3,2.5,2,2.0,3599,2070,0,1.2,0.58,2564.0,1799.5,1035.0,0.58,8,1999,0.0,10,0,100,98033,0,0
470000.0,1190,2,1.0,4,1.0,5200,1190,0,2.0,0.23,4010.0,5200.0,1190.0,0.23,7,1912,0.0,2,0,20,98103,0,0
130000.0,600,2,1.0,3,1.0,1500,600,0,2.0,0.4,900.0,1500.0,600.0,0.4,4,1900,0.0,1,0,10,98027,0,0
229000.0,940,3,1.0,2,1.0,8400,940,0,3.0,0.11,7460.0,8400.0,940.0,0.11,7,1958,0.0,6,0,60,98056,0,0
279900.0,1280,3,1.0,2,1.5,12928,1280,0,3.0,0.1,12074.666666666666,8618.67,853.33,0.1,6,1942,0.0,5,0,50,98023,0,0
307000.0,1370,3,1.0,2,1.0,7500,1370,0,3.0,0.18,6130.0,7500.0,1370.0,0.18,7,1960,0.0,6,0,60,98014,0,0
399950.0,2450,3,1.75,2,1.0,15001,1980,470,1.71,0.16,13021.0,15001.0,1980.0,0.13,7,1989,0.0,9,0,90,98014,0,0
405000.0,1970,4,2.25,2,1.0,15743,1370,600,1.78,0.13,14373.0,15743.0,1370.0,0.09,7,1962,0.0,7,0,70,98011,0,0
539950.0,2910,4,2.75,3,1.0,9000,2130,780,1.45,0.32,6870.0,9000.0,2130.0,0.24,8,1966,0.0,7,0,70,98006,0,0
129000.0,760,2,1.0,2,1.0,5240,760,0,2.0,0.15,4480.0,5240.0,760.0,0.15,6,1949,0.0,5,0,50,98032,0,0
340000.0,1270,3,1.75,2,1.0,8422,1270,0,1.71,0.15,7152.0,8422.0,1270.0,0.15,7,1967,0.0,7,0,70,98011,0,0
214950.0,1570,3,1.75,3,1.0,4875,1310,260,1.71,0.32,3565.0,4875.0,1310.0,0.27,7,1977,0.0,8,0,80,98042,0,0
450000.0,2310,4,2.75,2,1.0,5650,1330,980,1.45,0.41,4320.0,5650.0,1330.0,0.24,8,1952,0.0,6,0,60,98118,2,0
515000.0,1900,3,1.75,3,1.0,5000,950,950,1.71,0.38,4050.0,5000.0,950.0,0.19,7,1925,0.0,3,0,30,98106,0,0
1400000.0,3780,4,2.25,3,2.0,5160,2510,1270,1.78,0.73,3905.0,2580.0,1255.0,0.49,9,1907,0.0,1,0,10,98112,0,0
230000.0,1060,3,1.0,3,1.0,9946,1060,0,3.0,0.11,8886.0,9946.0,1060.0,0.11,7,1956,0.0,6,0,60,98188,0,0
681000.0,1880,3,1.75,3,1.0,10032,1880,0,1.71,0.19,8152.0,10032.0,1880.0,0.19,8,1984,0.0,9,0,90,98006,0,0
255000.0,1160,3,1.0,2,1.0,8636,1160,0,3.0,0.13,7476.0,8636.0,1160.0,0.13,6,1923,0.0,3,0,30,98146,0,0
580000.0,860,2,1.0,2,1.0,4013,860,0,2.0,0.21,3153.0,4013.0,860.0,0.21,7,1925,0.0,3,0,30,98103,0,0
295000.0,1590,2,2.0,2,1.0,8000,910,680,1.0,0.2,7090.0,8000.0,910.0,0.11,7,1984,0.0,9,0,90,98055,0,0
286000.0,1170,2,1.0,2,1.0,6543,1170,0,2.0,0.18,5373.0,6543.0,1170.0,0.18,7,1913,0.0,2,0,20,98136,0,0
425000.0,1190,3,1.5,2,1.0,8100,830,360,2.0,0.15,7270.0,8100.0,830.0,0.1,7,1947,0.0,5,0,50,98125,0,0
170000.0,1300,2,1.0,2,1.0,11400,1300,0,2.0,0.11,10100.0,11400.0,1300.0,0.11,7,1961,0.0,7,0,70,98003,0,0
380000.0,1660,3,2.0,2,1.0,8281,1660,0,1.5,0.2,6621.0,8281.0,1660.0,0.2,7,1949,0.0,5,0,50,98136,0,0
506000.0,1160,3,2.0,2,1.0,6120,1160,0,1.5,0.19,4960.0,6120.0,1160.0,0.19,7,1947,0.0,5,0,50,98115,0,0
315000.0,1950,3,2.5,2,2.0,9618,1950,0,1.2,0.2,8643.0,4809.0,975.0,0.2,7,1992,0.0,10,0,100,98031,0,0
449950.0,2470,4,2.5,2,2.0,3811,2470,0,1.6,0.65,2576.0,1905.5,1235.0,0.65,8,1999,0.0,10,0,100,98065,0,0
255000.0,1430,3,1.0,2,1.0,12420,1430,0,3.0,0.12,10990.0,12420.0,1430.0,0.12,7,1964,0.0,7,0,70,98056,0,0
289000.0,1970,3,2.5,2,2.0,9607,1090,880,1.2,0.21,9062.0,4803.5,545.0,0.11,7,1988,0.0,9,0,90,98001,0,0
389000.0,1400,3,1.75,3,1.0,10018,1400,0,1.71,0.14,8618.0,10018.0,1400.0,0.14,7,1962,0.0,7,0,70,98027,0,0
327000.0,1510,3,1.5,3,1.0,344124,1510,0,2.0,0.0,342614.0,344124.0,1510.0,0.0,7,1964,0.0,7,0,70,98022,2,0
2890000.0,5350,7,3.0,3,2.5,14400,5020,330,2.33,0.37,12392.0,5760.0,2008.0,0.35,10,1910,0.0,1,0,10,98112,0,0
210000.0,920,3,1.0,2,1.0,6612,920,0,3.0,0.14,5692.0,6612.0,920.0,0.14,6,1948,0.0,5,0,50,98118,0,0
1680000.0,7620,4,3.75,2,2.0,29536,5980,1640,1.07,0.26,26546.0,14768.0,2990.0,0.2,11,2005,0.0,11,0,110,98006,3,0
360000.0,2490,4,2.5,2,2.0,4751,2490,0,1.6,0.52,3506.0,2375.5,1245.0,0.52,7,2001,0.0,11,0,110,98056,0,0
875000.0,3030,4,2.5,2,2.0,16000,3030,0,1.6,0.19,14485.0,8000.0,1515.0,0.19,11,1990,0.0,9,0,90,98077,0,0
550000.0,1650,4,2.25,2,1.0,7200,1650,0,1.78,0.23,5550.0,7200.0,1650.0,0.23,8,1967,0.0,7,0,70,98008,0,0
257500.0,1210,3,1.5,2,1.0,12500,1210,0,2.0,0.1,11290.0,12500.0,1210.0,0.1,7,1962,0.0,7,0,70,98146,0,0
1080000.0,2990,4,2.75,3,1.5,7389,2090,900,1.45,0.4,5995.666666666667,4926.0,1393.33,0.28,8,1923,0.0,3,0,30,98144,0,0
202950.0,1060,2,1.0,4,1.0,5144,1060,0,2.0,0.21,4084.0,5144.0,1060.0,0.21,6,1969,0.0,7,0,70,98042,0,0
622000.0,2680,4,1.75,4,1.0,6120,1340,1340,2.29,0.44,4780.0,6120.0,1340.0,0.22,8,1959,0.0,6,0,60,98117,0,0
455000.0,1790,4,1.75,2,1.0,45738,1410,380,2.29,0.04,44328.0,45738.0,1410.0,0.03,8,1976,0.0,8,0,80,98072,0,0
805000.0,2690,3,2.5,2,2.0,17461,2690,0,1.2,0.15,16116.0,8730.5,1345.0,0.15,10,1997,0.0,10,0,100,98074,3,0
257000.0,770,2,1.0,2,1.0,9497,770,0,2.0,0.08,8727.0,9497.0,770.0,0.08,6,1950,0.0,5,0,50,98133,0,0
744500.0,2700,5,2.5,3,1.0,16570,1750,950,2.0,0.16,14820.0,16570.0,1750.0,0.11,8,1967,0.0,7,0,70,98005,0,0
885000.0,2620,4,2.5,2,2.0,9157,2620,0,1.6,0.29,7847.0,4578.5,1310.0,0.29,8,1996,0.0,10,0,100,98033,0,0
355000.0,930,2,2.25,2,2.0,747,630,300,0.89,1.24,432.0,373.5,315.0,0.84,8,2007,0.0,11,0,110,98144,0,0
240000.0,1340,3,1.0,3,1.0,7000,1340,0,3.0,0.19,5660.0,7000.0,1340.0,0.19,7,1978,0.0,8,0,80,98042,0,0
169000.0,1470,3,1.5,3,2.0,18459,1470,0,2.0,0.08,17724.0,9229.5,735.0,0.08,6,1916,0.0,2,0,20,98023,0,0
639900.0,2330,3,2.5,3,2.0,4160,2330,0,1.2,0.56,2995.0,2080.0,1165.0,0.56,8,1992,0.0,10,0,100,98052,0,0
292000.0,1730,3,1.75,4,1.0,11325,1730,0,1.71,0.15,9595.0,11325.0,1730.0,0.15,7,1972,0.0,8,0,80,98031,0,0
563500.0,2780,4,2.5,2,2.0,7838,2780,0,1.6,0.35,6448.0,3919.0,1390.0,0.35,9,2004,0.0,11,0,110,98065,3,0
389000.0,1200,2,2.0,2,1.0,7131,1200,0,1.0,0.17,5931.0,7131.0,1200.0,0.17,8,2006,0.0,11,0,110,98053,0,0
2750000.0,4430,4,3.25,2,2.0,21000,4430,0,1.23,0.21,18785.0,10500.0,2215.0,0.21,10,1952,2007.0,6,1,12,98039,0,0
661000.0,1820,3,2.0,3,2.0,4418,1820,0,1.5,0.41,3508.0,2209.0,910.0,0.41,8,1994,0.0,10,0,100,98033,0,0
344000.0,1300,2,2.0,2,1.0,4659,1300,0,1.0,0.28,3359.0,4659.0,1300.0,0.28,8,2005,0.0,11,0,110,98053,0,0
510000.0,680,1,1.0,2,1.0,6600,480,200,1.0,0.1,6120.0,6600.0,480.0,0.07,5,1916,0.0,2,0,20,98199,0,0
289000.0,780,2,1.0,2,1.0,4132,780,0,2.0,0.19,3352.0,4132.0,780.0,0.19,7,1942,0.0,5,0,50,98136,0,0
365000.0,2430,3,2.25,2,1.5,7614,1900,530,1.33,0.32,6347.333333333333,5076.0,1266.67,0.25,8,1979,0.0,8,0,80,98056,0,0
410000.0,1750,3,1.5,3,1.0,32500,1750,0,2.0,0.05,30750.0,32500.0,1750.0,0.05,7,1966,0.0,7,0,70,98027,0,0
535610.0,1610,3,1.0,4,1.5,5100,1010,600,3.0,0.32,4426.666666666667,3400.0,673.33,0.2,7,1901,0.0,1,0,10,98117,0,0
397950.0,2120,4,1.75,2,2.0,7620,2120,0,2.29,0.28,6560.0,3810.0,1060.0,0.28,8,1971,2002.0,8,1,16,98166,0,0
284000.0,1430,3,1.75,2,1.0,4850,930,500,1.71,0.29,3920.0,4850.0,930.0,0.19,7,1978,0.0,8,0,80,98108,0,0
201000.0,1360,4,1.5,2,1.5,8100,1360,0,2.67,0.17,7193.333333333333,5400.0,906.67,0.17,7,1962,0.0,7,0,70,98168,0,0
734000.0,2530,4,2.25,3,1.5,5000,1690,840,1.78,0.51,3873.333333333333,3333.33,1126.67,0.34,7,1925,0.0,3,0,30,98117,0,0
357500.0,3270,5,3.0,2,2.0,9146,3270,0,1.67,0.36,7511.0,4573.0,1635.0,0.36,7,2002,0.0,11,0,110,98092,0,0
550120.0,2620,5,2.5,2,1.0,8050,1520,1100,2.0,0.33,6530.0,8050.0,1520.0,0.19,8,1975,0.0,8,0,80,98052,0,0
300000.0,1810,3,1.5,2,1.0,8232,1810,0,2.0,0.22,6422.0,8232.0,1810.0,0.22,8,1988,0.0,9,0,90,98001,0,0
374950.0,2120,3,2.5,2,2.0,9653,2120,0,1.2,0.22,8593.0,4826.5,1060.0,0.22,8,1992,0.0,10,0,100,98030,0,0
602500.0,2190,4,1.75,2,2.0,41000,2190,0,2.29,0.05,39905.0,20500.0,1095.0,0.05,8,1980,0.0,8,0,80,98075,0,0
221000.0,980,3,1.0,2,1.0,7606,980,0,3.0,0.13,6626.0,7606.0,980.0,0.13,7,1954,0.0,6,0,60,98188,0,0
920000.0,2230,5,3.0,2,2.0,4400,1730,500,1.67,0.51,3535.0,2200.0,865.0,0.39,7,1913,0.0,2,0,20,98102,0,0
235000.0,1540,4,2.0,2,1.0,9279,1540,0,2.0,0.17,7739.0,9279.0,1540.0,0.17,7,1955,0.0,6,0,60,98118,0,0
375000.0,980,3,1.0,2,1.0,7296,980,0,3.0,0.13,6316.0,7296.0,980.0,0.13,7,1967,0.0,7,0,70,98034,0,0
599000.0,2120,4,2.5,2,2.0,3640,2120,0,1.6,0.58,2580.0,1820.0,1060.0,0.58,8,2005,0.0,11,0,110,98029,0,0
562100.0,2090,3,2.25,2,2.0,12112,2090,0,1.33,0.17,11067.0,6056.0,1045.0,0.17,8,1983,0.0,9,0,90,98052,0,0
640000.0,1620,3,2.5,2,2.0,1377,1100,520,1.2,1.18,827.0,688.5,550.0,0.8,8,2009,0.0,11,0,110,98112,0,0
294000.0,1650,3,2.0,3,1.0,11256,1250,400,1.5,0.15,10006.0,11256.0,1250.0,0.11,7,1957,0.0,6,0,60,98168,0,0
714000.0,3230,4,2.5,2,2.0,7766,3230,0,1.6,0.42,6151.0,3883.0,1615.0,0.42,9,2005,0.0,11,0,110,98052,0,0
970000.0,2790,4,3.25,2,1.0,5420,1130,1660,1.23,0.51,4290.0,5420.0,1130.0,0.21,9,1963,2013.0,7,1,7,98177,3,0
280000.0,1600,4,2.25,2,2.0,7916,1600,0,1.78,0.2,7116.0,3958.0,800.0,0.2,7,1991,0.0,10,0,100,98022,0,0
260000.0,1790,4,2.5,2,2.0,4358,1790,0,1.6,0.41,3463.0,2179.0,895.0,0.41,7,1993,0.0,10,0,100,98031,0,0
294000.0,2060,3,1.5,3,1.5,15050,2060,0,2.0,0.14,13676.666666666666,10033.33,1373.33,0.14,7,1938,0.0,4,0,40,98023,0,0
255500.0,1370,4,1.0,4,1.5,41194,1370,0,4.0,0.03,40280.666666666664,27462.67,913.33,0.03,5,1900,0.0,1,0,10,98092,2,0
3300000.0,6200,5,4.75,3,2.0,13873,4440,1760,1.05,0.45,11653.0,6936.5,2220.0,0.32,11,1989,0.0,9,0,90,98008,4,1
450000.0,1510,3,2.0,2,1.0,43560,1510,0,1.5,0.03,42050.0,43560.0,1510.0,0.03,7,1954,0.0,6,0,60,98077,0,0
368000.0,1280,3,1.0,2,1.0,9898,1280,0,3.0,0.13,8618.0,9898.0,1280.0,0.13,7,1968,0.0,7,0,70,98072,0,0
830000.0,2180,4,2.25,2,1.0,11056,1370,810,1.78,0.2,9686.0,11056.0,1370.0,0.12,8,1963,0.0,7,0,70,98004,0,0
282500.0,1440,2,1.75,3,1.0,11210,1130,310,1.14,0.13,10080.0,11210.0,1130.0,0.1,6,1935,0.0,4,0,40,98146,0,0
335000.0,1580,3,2.25,3,1.0,16215,1580,0,1.33,0.1,14635.0,16215.0,1580.0,0.1,7,1978,0.0,8,0,80,98024,0,0
558000.0,1580,2,2.0,4,1.0,5750,790,790,1.0,0.27,4960.0,5750.0,790.0,0.14,6,1910,0.0,1,0,10,98116,0,0
270000.0,1730,4,1.5,3,1.5,8505,1730,0,2.67,0.2,7351.666666666667,5670.0,1153.33,0.2,7,1961,0.0,7,0,70,98146,0,0
152000.0,700,2,1.0,2,1.0,13500,700,0,2.0,0.05,12800.0,13500.0,700.0,0.05,4,1920,0.0,2,0,20,98031,0,0
493000.0,2030,4,1.75,3,1.5,18295,2030,0,2.29,0.11,16941.666666666668,12196.67,1353.33,0.11,7,1975,0.0,8,0,80,98034,0,0
740000.0,2500,4,2.5,2,2.0,10330,2500,0,1.6,0.24,9080.0,5165.0,1250.0,0.24,10,1992,0.0,10,0,100,98006,0,0
789800.0,2605,3,2.5,2,2.0,2216,2090,515,1.2,1.18,1171.0,1108.0,1045.0,0.94,9,1979,0.0,8,0,80,98033,2,0
