price,sqft_living,zipcode,zipcode_counts,lat,long
265000.0,1380,98042,547,47.3677,-122.09100000000001
470000.0,2700,98042,547,47.3753,-122.155
247500.0,1710,98042,547,47.3634,-122.09
270000.0,1600,98042,547,47.3678,-122.124
239950.0,1230,98042,547,47.3675,-122.095
260000.0,1530,98042,547,47.3528,-122.146
160000.0,1660,98042,547,47.3793,-122.146
341950.0,3070,98042,547,47.3666,-122.12799999999999
265000.0,1340,98042,547,47.3553,-122.149
338000.0,2400,98042,547,47.3692,-122.126
320000.0,3130,98042,547,47.3828,-122.098
369000.0,2370,98042,547,47.423,-122.155
369950.0,2760,98042,547,47.371,-122.10799999999999
244500.0,1210,98042,547,47.3639,-122.08
381000.0,3060,98042,547,47.3809,-122.098
260000.0,1300,98042,547,47.3427,-122.087
129000.0,650,98042,547,47.3721,-122.15899999999999
370000.0,2650,98042,547,47.3515,-122.164
132825.0,1210,98042,547,47.3615,-122.087
219950.0,1210,98042,547,47.3615,-122.087
490000.0,3480,98042,547,47.3816,-122.15299999999999
231000.0,1640,98042,547,47.3661,-122.094
286000.0,1680,98042,547,47.3684,-122.12299999999999
207500.0,1320,98042,547,47.3234,-122.14200000000001
124740.0,1340,98042,547,47.3224,-122.14299999999999
490000.0,3630,98042,547,47.3623,-122.12700000000001
274950.0,1670,98042,547,47.3776,-122.116
147500.0,1010,98042,547,47.375,-122.117
265950.0,1490,98042,547,47.373999999999995,-122.133
189950.0,920,98042,547,47.3665,-122.08200000000001
179900.0,1010,98042,547,47.3238,-122.14
179950.0,920,98042,547,47.3648,-122.081
261000.0,1810,98042,547,47.3585,-122.06700000000001
337000.0,2230,98042,547,47.3745,-122.131
365000.0,2800,98042,547,47.3695,-122.10799999999999
439950.0,2460,98042,547,47.3762,-122.16
337000.0,3200,98042,547,47.3486,-122.15299999999999
183000.0,870,98042,547,47.3702,-122.07799999999999
226500.0,1640,98042,547,47.3586,-122.074
389900.0,2160,98042,547,47.3304,-122.13
179950.0,1130,98042,547,47.3616,-122.089
455000.0,3030,98042,547,47.401,-122.135
398950.0,3000,98042,547,47.3684,-122.073
217000.0,870,98042,547,47.3701,-122.07799999999999
253500.0,1440,98042,547,47.3715,-122.16
296500.0,1770,98042,547,47.3764,-122.119
334500.0,1990,98042,547,47.3872,-122.154
269950.0,2060,98042,547,47.4229,-122.15299999999999
195000.0,1050,98042,547,47.3608,-122.083
219000.0,1090,98042,547,47.3687,-122.085
415000.0,2740,98042,547,47.3735,-122.156
210000.0,1250,98042,547,47.3675,-122.147
363000.0,2390,98042,547,47.3895,-122.154
315000.0,2780,98042,547,47.3992,-122.164
317950.0,1980,98042,547,47.3671,-122.113
340000.0,2450,98042,547,47.4006,-122.162
230000.0,1330,98042,547,47.3675,-122.11
255000.0,1490,98042,547,47.3687,-122.088
372000.0,2430,98042,547,47.3786,-122.12700000000001
299950.0,1900,98042,547,47.3767,-122.124
784500.0,5820,98042,547,47.3814,-122.164
410000.0,3040,98042,547,47.3508,-122.163
339000.0,1740,98042,547,47.3644,-122.132
192000.0,1240,98042,547,47.37,-122.15100000000001
299500.0,2010,98042,547,47.3406,-122.057
385000.0,2700,98042,547,47.3496,-122.088
259000.0,1260,98042,547,47.3612,-122.103
410000.0,2670,98042,547,47.3429,-122.09700000000001
279000.0,2040,98042,547,47.3691,-122.074
270000.0,1010,98042,547,47.3437,-122.07799999999999
225000.0,1100,98042,547,47.3606,-122.083
285000.0,1660,98042,547,47.3507,-122.141
425000.0,2650,98042,547,47.4212,-122.14399999999999
359500.0,3190,98042,547,47.3724,-122.105
266490.0,1810,98042,547,47.3715,-122.126
270000.0,1780,98042,547,47.3352,-122.052
339950.0,2990,98042,547,47.3604,-122.09100000000001
685000.0,3290,98042,547,47.3154,-122.079
249900.0,1310,98042,547,47.3694,-122.083
315000.0,2200,98042,547,47.3709,-122.125
289000.0,1670,98042,547,47.3604,-122.089
370000.0,2490,98042,547,47.3509,-122.165
290000.0,2340,98042,547,47.3468,-122.09100000000001
205000.0,1120,98042,547,47.3732,-122.116
278000.0,2120,98042,547,47.3596,-122.16
226000.0,1200,98042,547,47.3423,-122.088
375000.0,2310,98042,547,47.3737,-122.164
250000.0,1072,98042,547,47.386,-122.162
282000.0,2010,98042,547,47.3338,-122.052
330000.0,3150,98042,547,47.3993,-122.162
210000.0,1580,98042,547,47.3338,-122.053
350000.0,2040,98042,547,47.3122,-122.04
320000.0,2223,98042,547,47.3586,-122.15700000000001
260000.0,1427,98042,547,47.3857,-122.162
320000.0,2300,98042,547,47.3594,-122.08200000000001
353000.0,2210,98042,547,47.3122,-122.039
310000.0,2540,98042,547,47.3341,-122.052
248000.0,1870,98042,547,47.342,-122.059
310000.0,2310,98042,547,47.3737,-122.165
261950.0,1880,98042,547,47.3359,-122.054
385000.0,2630,98042,547,47.375,-122.16
454950.0,2413,98042,547,47.3731,-122.15899999999999
280000.0,1834,98042,547,47.3568,-122.163
313200.0,1950,98042,547,47.3613,-122.081
324950.0,2110,98042,547,47.3612,-122.081
316475.0,1740,98042,547,47.3686,-122.117
270000.0,1400,98042,547,47.3596,-122.08200000000001
459950.0,3078,98042,547,47.3587,-122.163
359950.0,2260,98042,547,47.3726,-122.15899999999999
324500.0,2110,98042,547,47.3602,-122.08200000000001
479349.0,3223,98042,547,47.3584,-122.163
250000.0,1400,98042,547,47.3584,-122.083
375000.0,2424,98042,547,47.3515,-122.134
284000.0,1880,98042,547,47.3366,-122.052
333700.0,2230,98042,547,47.3359,-122.055
775000.0,4130,98042,547,47.3229,-122.045
790000.0,5370,98042,547,47.3166,-122.046
311850.0,1890,98042,547,47.343,-122.056
287000.0,2660,98042,547,47.3414,-122.055
286950.0,1610,98042,547,47.3603,-122.081
407000.0,2927,98042,547,47.3737,-122.16
370950.0,2529,98042,547,47.3738,-122.161
300000.0,2090,98042,547,47.3992,-122.163
327000.0,2110,98042,547,47.358999999999995,-122.08200000000001
365000.0,2420,98042,547,47.372,-122.13
255500.0,1770,98042,547,47.3358,-122.051
300000.0,1451,98042,547,47.3754,-122.163
309000.0,1950,98042,547,47.3588,-122.08200000000001
469950.0,3223,98042,547,47.3588,-122.163
332000.0,2300,98042,547,47.3599,-122.08200000000001
279500.0,1613,98042,547,47.3859,-122.162
300000.0,2540,98042,547,47.3358,-122.055
358000.0,2026,98042,547,47.3733,-122.162
317750.0,1980,98042,547,47.3682,-122.117
299950.0,1740,98042,547,47.3697,-122.117
239950.0,1600,98042,547,47.383,-122.09700000000001
337500.0,2330,98042,547,47.358999999999995,-122.081
290000.0,1610,98042,547,47.3589,-122.083
465000.0,2050,98042,547,47.3619,-122.12200000000001
270000.0,1870,98042,547,47.3339,-122.055
350000.0,2500,98042,547,47.3749,-122.10700000000001
951000.0,3250,98008,283,47.588,-122.116
380000.0,1760,98008,283,47.6034,-122.125
490000.0,1980,98008,283,47.6109,-122.11399999999999
530000.0,2720,98008,283,47.5976,-122.118
420000.0,2000,98008,283,47.6188,-122.11399999999999
650000.0,3610,98008,283,47.6261,-122.125
345000.0,1250,98008,283,47.6329,-122.12100000000001
465750.0,1260,98008,283,47.6357,-122.12299999999999
662500.0,2450,98008,283,47.6061,-122.117
538200.0,1780,98008,283,47.626999999999995,-122.11399999999999
525000.0,1520,98008,283,47.6054,-122.118
515000.0,3000,98008,283,47.6191,-122.11200000000001
548000.0,2100,98008,283,47.6115,-122.124
1360000.0,3600,98008,283,47.6191,-122.09899999999999
555000.0,2090,98008,283,47.5968,-122.12700000000001
561750.0,2040,98008,283,47.588,-122.118
685000.0,1900,98008,283,47.6273,-122.12299999999999
580000.0,2200,98008,283,47.5916,-122.11200000000001
930000.0,2900,98008,283,47.5854,-122.11399999999999
643000.0,2030,98008,283,47.62600000000001,-122.11200000000001
1700000.0,2500,98008,283,47.5883,-122.111
605000.0,1850,98008,283,47.6379,-122.11200000000001
665000.0,1800,98008,283,47.6357,-122.119
550000.0,1660,98008,283,47.6231,-122.102
529219.0,1990,98008,283,47.6236,-122.103
618000.0,2530,98008,283,47.6049,-122.126
610000.0,1660,98008,283,47.6263,-122.124
370000.0,940,98008,283,47.6181,-122.117
350000.0,940,98008,283,47.6195,-122.118
3280000.0,6840,98008,283,47.6042,-122.11200000000001
740000.0,3655,98008,283,47.6434,-122.115
824000.0,2320,98008,283,47.6269,-122.09
405000.0,1220,98008,283,47.6326,-122.119
580000.0,2160,98008,283,47.5883,-122.11200000000001
462000.0,1890,98008,283,47.6102,-122.11399999999999
699900.0,2380,98008,283,47.6126,-122.12
613000.0,1960,98008,283,47.5736,-122.109
500000.0,2080,98008,283,47.6264,-122.113
746000.0,2110,98008,283,47.6269,-122.1
439000.0,1250,98008,283,47.6285,-122.118
600000.0,2100,98008,283,47.6068,-122.11200000000001
555000.0,2240,98008,283,47.6371,-122.119
905000.0,3100,98008,283,47.6134,-122.11200000000001
699000.0,2550,98008,283,47.6441,-122.113
630000.0,2540,98008,283,47.6317,-122.124
630000.0,2100,98008,283,47.6146,-122.11399999999999
480000.0,1680,98008,283,47.6068,-122.13
589000.0,3930,98008,283,47.6317,-122.11399999999999
635000.0,2400,98008,283,47.6339,-122.124
465000.0,1730,98008,283,47.6031,-122.13
523000.0,1240,98008,283,47.601000000000006,-122.12200000000001
480000.0,2590,98008,283,47.6112,-122.126
390000.0,1260,98008,283,47.6224,-122.116
430000.0,2070,98008,283,47.6045,-122.12299999999999
545000.0,2050,98008,283,47.5911,-122.119
502000.0,1300,98008,283,47.6199,-122.116
593450.0,2130,98008,283,47.6271,-122.11200000000001
749000.0,3380,98008,283,47.6276,-122.12200000000001
790000.0,3030,98008,283,47.6133,-122.10600000000001
961500.0,3910,98008,283,47.6374,-122.12
478000.0,1690,98008,283,47.6052,-122.126
570000.0,1790,98008,283,47.6266,-122.103
554000.0,1910,98008,283,47.6037,-122.119
899000.0,2290,98008,283,47.61600000000001,-122.103
810000.0,1980,98008,283,47.5867,-122.111
532500.0,2490,98008,283,47.5931,-122.116
538000.0,1770,98008,283,47.5862,-122.118
540400.0,1680,98008,283,47.64100000000001,-122.113
516130.0,1510,98008,283,47.6183,-122.113
1600000.0,2850,98008,283,47.5894,-122.111
798000.0,3500,98008,283,47.5902,-122.13
445000.0,1490,98008,283,47.6208,-122.10600000000001
540000.0,1120,98008,283,47.619,-122.096
268500.0,1290,98008,283,47.6118,-122.116
458500.0,1250,98008,283,47.6325,-122.12100000000001
354000.0,990,98008,283,47.6228,-122.12100000000001
400000.0,1420,98008,283,47.6325,-122.12100000000001
555000.0,2260,98008,283,47.6224,-122.109
545000.0,1670,98008,283,47.6413,-122.113
474905.0,1340,98008,283,47.6214,-122.119
527000.0,2380,98008,283,47.6164,-122.115
585000.0,1860,98008,283,47.6228,-122.104
600000.0,1740,98008,283,47.6259,-122.111
480000.0,1460,98008,283,47.6233,-122.10799999999999
453000.0,2120,98008,283,47.6019,-122.13
750000.0,2540,98008,283,47.6363,-122.117
535900.0,1880,98008,283,47.5937,-122.116
657000.0,2530,98008,283,47.61600000000001,-122.115
696000.0,1670,98008,283,47.615,-122.117
556300.0,2030,98008,283,47.6244,-122.109
472000.0,2030,98008,283,47.6297,-122.11399999999999
502550.0,1770,98008,283,47.606,-122.125
450000.0,1560,98008,283,47.6243,-122.1
800000.0,3220,98008,283,47.6381,-122.116
465000.0,1460,98008,283,47.6346,-122.12700000000001
770000.0,3260,98008,283,47.6336,-122.115
678000.0,1670,98008,283,47.6344,-122.116
632000.0,2260,98008,283,47.5982,-122.12799999999999
600000.0,2600,98008,283,47.6198,-122.105
700000.0,2030,98008,283,47.6272,-122.095
394950.0,1090,98008,283,47.607,-122.12
628000.0,2830,98008,283,47.5828,-122.118
560000.0,2230,98008,283,47.5742,-122.118
435000.0,940,98008,283,47.6231,-122.12
621000.0,1950,98008,283,47.61600000000001,-122.113
1150000.0,4210,98008,283,47.5905,-122.117
954500.0,2440,98008,283,47.6141,-122.111
610000.0,2040,98008,283,47.61600000000001,-122.115
754000.0,2350,98008,283,47.6225,-122.10700000000001
500000.0,1220,98008,283,47.6334,-122.12
418000.0,1550,98008,283,47.6005,-122.12899999999999
515000.0,1580,98008,283,47.6069,-122.11200000000001
453000.0,1600,98008,283,47.6293,-122.12100000000001
250000.0,1910,98008,283,47.6131,-122.12299999999999
565000.0,2650,98008,283,47.6141,-122.116
445000.0,1750,98008,283,47.6289,-122.119
465000.0,1470,98008,283,47.6316,-122.12100000000001
525000.0,1890,98008,283,47.6328,-122.117
485000.0,1250,98008,283,47.6342,-122.12
553000.0,1310,98008,283,47.6065,-122.113
351000.0,1550,98008,283,47.6229,-122.12100000000001
562000.0,1830,98008,283,47.6017,-122.12200000000001
501000.0,2070,98008,283,47.632,-122.119
750000.0,3240,98008,283,47.5858,-122.11200000000001
570000.0,1860,98008,283,47.62600000000001,-122.11200000000001
490000.0,1510,98008,283,47.6226,-122.103
565000.0,1950,98008,283,47.6332,-122.118
505000.0,1460,98008,283,47.6316,-122.119
404000.0,1840,98008,283,47.6074,-122.125
300000.0,1150,98008,283,47.6246,-122.113
643403.0,2350,98008,283,47.6156,-122.10799999999999
607500.0,2110,98008,283,47.6431,-122.113
416000.0,1980,98008,283,47.6226,-122.115
575000.0,2330,98008,283,47.6148,-122.113
645000.0,1740,98008,283,47.6264,-122.09200000000001
418000.0,1220,98008,283,47.6205,-122.116
385000.0,1250,98008,283,47.6032,-122.125
491000.0,1440,98008,283,47.5996,-122.12
521000.0,1890,98008,283,47.6338,-122.117
455000.0,1320,98008,283,47.6007,-122.12700000000001
312500.0,1170,98008,283,47.625,-122.117
493500.0,1800,98008,283,47.5815,-122.12100000000001
605000.0,2250,98008,283,47.5922,-122.118
714000.0,2260,98008,283,47.5982,-122.12799999999999
554500.0,1880,98008,283,47.6396,-122.113
750000.0,2820,98008,283,47.5881,-122.113
450000.0,1360,98008,283,47.6071,-122.12299999999999
500000.0,2240,98008,283,47.6294,-122.116
502000.0,2890,98008,283,47.5886,-122.113
455000.0,1740,98008,283,47.6079,-122.12299999999999
612500.0,1690,98008,283,47.6149,-122.124
355000.0,1210,98008,283,47.6214,-122.12
450000.0,1960,98008,283,47.6319,-122.124
851000.0,2660,98008,283,47.5868,-122.116
506000.0,2430,98008,283,47.603,-122.12
665000.0,2340,98008,283,47.6202,-122.11200000000001
592000.0,2300,98008,283,47.5794,-122.118
530000.0,1980,98008,283,47.6398,-122.113
515000.0,1810,98008,283,47.6112,-122.115
445000.0,1470,98008,283,47.631,-122.117
480000.0,1920,98008,283,47.6344,-122.118
277700.0,1240,98008,283,47.6104,-122.11200000000001
425000.0,1320,98008,283,47.6131,-122.12299999999999
674000.0,2810,98008,283,47.5846,-122.12
681500.0,3260,98008,283,47.6169,-122.104
445000.0,1250,98008,283,47.62,-122.12
1600000.0,3640,98008,283,47.5842,-122.111
367400.0,1280,98008,283,47.6023,-122.12299999999999
667000.0,2560,98008,283,47.5819,-122.126
511555.0,1400,98008,283,47.58600000000001,-122.12
465000.0,1920,98008,283,47.6078,-122.12799999999999
583000.0,1800,98008,283,47.6344,-122.126
650000.0,2290,98008,283,47.6353,-122.124
400000.0,2070,98008,283,47.6095,-122.12200000000001
432000.0,1550,98008,283,47.6136,-122.12100000000001
1080000.0,3600,98008,283,47.5866,-122.116
405000.0,1310,98008,283,47.6016,-122.12299999999999
475000.0,1270,98008,283,47.6175,-122.118
520000.0,1670,98008,283,47.6096,-122.132
375000.0,1770,98008,283,47.6011,-122.124
470000.0,2410,98008,283,47.6234,-122.113
545000.0,1890,98008,283,47.6342,-122.117
606150.0,1770,98008,283,47.6208,-122.09899999999999
544950.0,1830,98008,283,47.6059,-122.12100000000001
537000.0,1550,98008,283,47.6345,-122.12299999999999
487000.0,1430,98008,283,47.6371,-122.12299999999999
650000.0,2640,98008,283,47.5819,-122.125
485000.0,1420,98008,283,47.6348,-122.118
1280000.0,3870,98008,283,47.5966,-122.11200000000001
466200.0,1340,98008,283,47.6094,-122.126
749950.0,2770,98008,283,47.5754,-122.12
538000.0,1880,98008,283,47.5838,-122.12299999999999
565000.0,2290,98008,283,47.5692,-122.1
447000.0,1220,98008,283,47.6218,-122.116
565000.0,2030,98008,283,47.6274,-122.094
575000.0,2280,98008,283,47.6297,-122.117
440000.0,1430,98008,283,47.6073,-122.12700000000001
1160000.0,2870,98008,283,47.6122,-122.111
358000.0,940,98008,283,47.6195,-122.12
625000.0,2660,98008,283,47.6142,-122.10700000000001
670000.0,2570,98008,283,47.6275,-122.12
550000.0,1650,98008,283,47.6384,-122.116
3300000.0,6200,98008,283,47.605,-122.11200000000001
420000.0,1230,98008,283,47.621,-122.11399999999999
350000.0,1410,98008,283,47.6108,-122.113
525126.0,1950,98008,283,47.6159,-122.11399999999999
830000.0,2810,98008,283,47.5742,-122.11
415950.0,1150,98008,283,47.6048,-122.12100000000001
557500.0,1900,98008,283,47.5789,-122.118
797000.0,2650,98008,283,47.6155,-122.12100000000001
530000.0,2910,98008,283,47.5803,-122.119
575000.0,2060,98008,283,47.6378,-122.117
740000.0,2960,98008,283,47.6218,-122.094
839000.0,2400,98008,283,47.5861,-122.11200000000001
440000.0,1900,98008,283,47.6394,-122.113
522500.0,1710,98008,283,47.62300000000001,-122.105
485000.0,1850,98008,283,47.6019,-122.116
555700.0,1810,98008,283,47.5888,-122.12700000000001
415000.0,1090,98008,283,47.6219,-122.115
1050000.0,2920,98008,283,47.6164,-122.104
605000.0,2800,98008,283,47.5959,-122.116
497500.0,2170,98008,283,47.6111,-122.126
850000.0,2620,98008,283,47.5845,-122.115
590000.0,3220,98008,283,47.62600000000001,-122.12
613000.0,2070,98008,283,47.62600000000001,-122.104
825000.0,3730,98008,283,47.5814,-122.12200000000001
480000.0,1160,98008,283,47.6112,-122.12799999999999
670000.0,1930,98008,283,47.6158,-122.10799999999999
415000.0,1300,98008,283,47.611000000000004,-122.12200000000001
620000.0,2000,98008,283,47.5882,-122.117
580000.0,2290,98008,283,47.63399999999999,-122.119
530000.0,2500,98008,283,47.6225,-122.10799999999999
437400.0,2150,98008,283,47.6253,-122.119
416000.0,1110,98008,283,47.6034,-122.12200000000001
660000.0,2030,98008,283,47.58600000000001,-122.117
534000.0,2130,98008,283,47.629,-122.117
887000.0,3830,98008,283,47.5849,-122.113
575950.0,1640,98008,283,47.6252,-122.104
472000.0,1800,98008,283,47.6104,-122.113
395000.0,2060,98008,283,47.6028,-122.12
425000.0,1620,98008,283,47.6041,-122.126
588000.0,1930,98008,283,47.6396,-122.11200000000001
1360000.0,5960,98008,283,47.6151,-122.10700000000001
546800.0,2170,98008,283,47.6219,-122.109
507500.0,2020,98008,283,47.5866,-122.118
539950.0,1820,98008,283,47.6243,-122.094
550000.0,1440,98008,283,47.6008,-122.118
750000.0,2230,98008,283,47.6154,-122.115
795000.0,2750,98008,283,47.5878,-122.13
959750.0,3060,98008,283,47.6205,-122.096
447000.0,1310,98008,283,47.6019,-122.12299999999999
755000.0,2870,98008,283,47.5745,-122.113
427000.0,1460,98008,283,47.6205,-122.102
517000.0,1650,98008,283,47.6366,-122.118
458450.0,1330,98008,283,47.6038,-122.12200000000001
490000.0,1490,98008,283,47.5896,-122.12
412000.0,1320,98008,283,47.6027,-122.12200000000001
3300000.0,4220,98008,283,47.6083,-122.11
451000.0,1680,98008,283,47.6286,-122.118
542000.0,1800,98008,283,47.6104,-122.113
2700000.0,4420,98008,283,47.571999999999996,-122.102
455000.0,1250,98008,283,47.6285,-122.117
539000.0,2590,98008,283,47.6398,-122.111
526000.0,1610,98008,283,47.6301,-122.118
537000.0,2230,98008,283,47.5859,-122.12200000000001
534000.0,2120,98008,283,47.6118,-122.131
670000.0,2520,98008,283,47.6385,-122.11399999999999
443000.0,1810,98008,283,47.6236,-122.117
650000.0,2400,98008,283,47.6007,-122.117
1400000.0,3130,98008,283,47.5895,-122.111
675000.0,2260,98008,283,47.6237,-122.10600000000001
720000.0,2410,98008,283,47.62600000000001,-122.119
400000.0,1510,98008,283,47.5978,-122.116
654000.0,2960,98008,283,47.6233,-122.102
530000.0,1430,98008,283,47.6353,-122.12299999999999
700000.0,2240,98008,283,47.6208,-122.09299999999999
425000.0,1390,98008,283,47.63399999999999,-122.125
650000.0,2900,98008,283,47.611999999999995,-122.119
450000.0,1150,98008,283,47.5974,-122.12899999999999
1300000.0,3350,98008,283,47.6263,-122.09899999999999
2300000.0,4360,98008,283,47.5724,-122.104
1380000.0,5150,98008,283,47.6249,-122.09
3570000.0,4850,98008,283,47.5943,-122.11
430000.0,1850,98059,468,47.5059,-122.149
356000.0,1680,98059,468,47.4811,-122.149
320000.0,1760,98059,468,47.4715,-122.118
274250.0,910,98059,468,47.4787,-122.15799999999999
500000.0,2280,98059,468,47.5218,-122.164
315000.0,1580,98059,468,47.4756,-122.147
446500.0,2650,98059,468,47.5084,-122.154
684000.0,3040,98059,468,47.5222,-122.15700000000001
320000.0,1070,98059,468,47.4716,-122.07799999999999
380000.0,2760,98059,468,47.4769,-122.141
480000.0,2600,98059,468,47.4877,-122.139
890000.0,3180,98059,468,47.4711,-122.084
725000.0,2990,98059,468,47.5146,-122.117
331000.0,1300,98059,468,47.4834,-122.15899999999999
310000.0,1490,98059,468,47.5015,-122.124
328000.0,1470,98059,468,47.4818,-122.161
305000.0,1250,98059,468,47.475,-122.11
682000.0,2760,98059,468,47.538999999999994,-122.18799999999999
352000.0,1640,98059,468,47.4723,-122.12100000000001
370500.0,1790,98059,468,47.4829,-122.12799999999999
385000.0,1850,98059,468,47.4702,-122.12
1570000.0,6070,98059,468,47.5306,-122.134
1200000.0,3990,98059,468,47.5305,-122.131
302000.0,2020,98059,468,47.5008,-122.162
1280000.0,4390,98059,468,47.5283,-122.14299999999999
235000.0,1170,98059,468,47.4954,-122.164
484000.0,3300,98059,468,47.5116,-122.163
441500.0,2420,98059,468,47.5093,-122.15299999999999
530000.0,2950,98059,468,47.479,-122.12899999999999
300000.0,1260,98059,468,47.4908,-122.154
423000.0,2660,98059,468,47.4981,-122.162
442000.0,2520,98059,468,47.5148,-122.15899999999999
900000.0,4210,98059,468,47.5211,-122.15700000000001
420000.0,2110,98059,468,47.4979,-122.15299999999999
284950.0,990,98059,468,47.4887,-122.133
331500.0,1820,98059,468,47.4757,-122.148
300000.0,1830,98059,468,47.4774,-122.098
379500.0,2070,98059,468,47.4617,-122.07
785000.0,2930,98059,468,47.5151,-122.12
416000.0,1790,98059,468,47.5124,-122.16
1140000.0,4130,98059,468,47.5208,-122.15
350000.0,1630,98059,468,47.4913,-122.154
439950.0,2380,98059,468,47.4873,-122.14399999999999
378000.0,1990,98059,468,47.486000000000004,-122.12899999999999
505000.0,2100,98059,468,47.4754,-122.119
380000.0,1720,98059,468,47.4764,-122.155
345000.0,2120,98059,468,47.4745,-122.12
172500.0,1510,98059,468,47.481,-122.116
200000.0,1770,98059,468,47.5025,-122.14200000000001
415000.0,2240,98059,468,47.4777,-122.14200000000001
268000.0,1730,98059,468,47.5008,-122.162
665000.0,2480,98059,468,47.5379,-122.16
311000.0,1640,98059,468,47.4941,-122.15100000000001
372000.0,1780,98059,468,47.5142,-122.163
380000.0,2100,98059,468,47.4956,-122.163
438000.0,1970,98059,468,47.4893,-122.13799999999999
335000.0,1910,98059,468,47.4804,-122.133
1320000.0,6110,98059,468,47.5285,-122.135
527000.0,2900,98059,468,47.4954,-122.152
390000.0,1910,98059,468,47.4956,-122.162
725000.0,3940,98059,468,47.5157,-122.116
400000.0,2120,98059,468,47.4787,-122.12899999999999
410000.0,1880,98059,468,47.5116,-122.161
437500.0,2680,98059,468,47.4956,-122.161
895000.0,2160,98059,468,47.4806,-122.152
445000.0,1540,98059,468,47.5018,-122.126
749700.0,2280,98059,468,47.4804,-122.15100000000001
790000.0,2840,98059,468,47.468999999999994,-122.06299999999999
619420.0,2450,98059,468,47.5261,-122.162
454200.0,2630,98059,468,47.4977,-122.163
320000.0,1820,98059,468,47.4703,-122.11200000000001
347500.0,1620,98059,468,47.4815,-122.162
1210000.0,4250,98059,468,47.5297,-122.14
1300000.0,4120,98059,468,47.5265,-122.148
265000.0,1000,98059,468,47.4829,-122.124
499500.0,2970,98059,468,47.4741,-122.09899999999999
701000.0,2910,98059,468,47.5223,-122.156
305000.0,1800,98059,468,47.4721,-122.12799999999999
348500.0,1360,98059,468,47.4948,-122.134
370000.0,1360,98059,468,47.4948,-122.134
374950.0,1970,98059,468,47.4612,-122.069
360000.0,1630,98059,468,47.4898,-122.133
760000.0,4660,98059,468,47.5352,-122.156
423000.0,2320,98059,468,47.48,-122.137
525000.0,3070,98059,468,47.4899,-122.13799999999999
335000.0,2430,98059,468,47.5116,-122.15700000000001
322400.0,1710,98059,468,47.4706,-122.1
690700.0,2870,98059,468,47.5405,-122.18700000000001
565000.0,2240,98059,468,47.5276,-122.161
529888.0,3140,98059,468,47.4866,-122.147
395000.0,2250,98059,468,47.4787,-122.12899999999999
329000.0,1850,98059,468,47.5009,-122.164
352000.0,760,98059,468,47.4703,-122.07600000000001
1050000.0,4020,98059,468,47.5217,-122.155
997000.0,3430,98059,468,47.5196,-122.15100000000001
1070000.0,4130,98059,468,47.5194,-122.15100000000001
439950.0,2780,98059,468,47.477,-122.116
1780000.0,4890,98059,468,47.5303,-122.131
357500.0,1540,98059,468,47.4755,-122.15700000000001
270000.0,1130,98059,468,47.4852,-122.125
270000.0,1540,98059,468,47.4766,-122.15299999999999
460000.0,2080,98059,468,47.4835,-122.13600000000001
585000.0,2050,98059,468,47.5279,-122.161
395000.0,2130,98059,468,47.512,-122.16
1030000.0,3780,98059,468,47.521,-122.15
390000.0,1840,98059,468,47.4683,-122.07
620000.0,3070,98059,468,47.4721,-122.148
228000.0,1000,98059,468,47.4825,-122.10799999999999
259000.0,1210,98059,468,47.5044,-122.148
314000.0,1620,98059,468,47.4749,-122.155
292000.0,1780,98059,468,47.4762,-122.156
310650.0,1510,98059,468,47.5069,-122.141
334950.0,1880,98059,468,47.5089,-122.155
317500.0,1730,98059,468,47.4996,-122.163
320000.0,1730,98059,468,47.4756,-122.15700000000001
379500.0,1830,98059,468,47.4786,-122.11200000000001
330000.0,1850,98059,468,47.4837,-122.148
290000.0,1280,98059,468,47.4755,-122.145
470000.0,2070,98059,468,47.5101,-122.15100000000001
455000.0,2950,98059,468,47.5002,-122.15100000000001
736500.0,3180,98059,468,47.515,-122.117
415000.0,2150,98059,468,47.511,-122.15299999999999
354900.0,1720,98059,468,47.4772,-122.15299999999999
410000.0,2240,98059,468,47.4868,-122.15899999999999
460000.0,3100,98059,468,47.5004,-122.162
440000.0,1860,98059,468,47.5157,-122.10700000000001
360000.0,1750,98059,468,47.4719,-122.074
425000.0,2540,98059,468,47.4965,-122.15700000000001
250000.0,1250,98059,468,47.4853,-122.126
397000.0,1790,98059,468,47.4829,-122.12799999999999
915000.0,5250,98059,468,47.4858,-122.111
529000.0,3070,98059,468,47.4724,-122.147
515000.0,3200,98059,468,47.5012,-122.15
217000.0,1400,98059,468,47.4789,-122.15899999999999
580135.0,3150,98059,468,47.4787,-122.12200000000001
950000.0,4140,98059,468,47.5261,-122.14399999999999
495500.0,3190,98059,468,47.5047,-122.14399999999999
590000.0,3480,98059,468,47.4815,-122.15299999999999
625000.0,2920,98059,468,47.4909,-122.14399999999999
370000.0,1480,98059,468,47.483000000000004,-122.163
600000.0,2680,98059,468,47.5015,-122.10799999999999
555000.0,3330,98059,468,47.4725,-122.13600000000001
306500.0,1100,98059,468,47.5004,-122.162
343000.0,1410,98059,468,47.5031,-122.152
332000.0,1530,98059,468,47.4852,-122.162
350000.0,2330,98059,468,47.4768,-122.155
520000.0,2460,98059,468,47.4996,-122.146
365000.0,2030,98059,468,47.5067,-122.16
355000.0,750,98059,468,47.4756,-122.09
